,team,season,opp,datetime,day_week,week,W/L,ot,record,home/away,team_score,opp_score,1D_gained,team_total_yards,team_pass_yards,team_rush_yards,team_turnover,1D_allowed,opp_total_yards,opp_pass_yards,opp_rush_yards,opp_turnover,offense_expected_points,defense_expected_points,sp_expected_points
45,PHI,2004,WAS,2004-11-21 16:16:00,Sun,11,1.0,0,9-1,HOME,28.0,6.0,20.0,333.0,208.0,125.0,2.0,15.0,213.0,162.0,51.0,1.0,9.07,14.97,3.43
46,PHI,2004,NYG,2004-11-28 13:03:00,Sun,12,1.0,0,10-1,AWAY,27.0,6.0,22.0,390.0,238.0,152.0,1.0,12.0,272.0,111.0,161.0,2.0,5.5,12.72,0.85
47,PHI,2004,GNB,2004-12-05 16:15:00,Sun,13,1.0,0,11-1,HOME,47.0,17.0,29.0,542.0,449.0,93.0,1.0,20.0,249.0,199.0,50.0,2.0,26.58,4.11,-1.22
48,PHI,2004,WAS,2004-12-12 20:37:00,Sun,14,1.0,0,12-1,AWAY,17.0,14.0,15.0,312.0,245.0,67.0,2.0,19.0,312.0,224.0,88.0,1.0,-4.46,10.07,2.83
49,PHI,2004,DAL,2004-12-19 13:02:00,Sun,15,1.0,0,13-1,HOME,12.0,7.0,24.0,328.0,208.0,120.0,3.0,14.0,237.0,157.0,80.0,2.0,-4.03,10.07,1.29
50,PHI,2004,LAR,2004-12-27 21:09:00,Mon,16,0.0,0,13-2,AWAY,7.0,20.0,11.0,155.0,74.0,81.0,1.0,24.0,419.0,210.0,209.0,1.0,-12.08,-10.75,9.29
51,PHI,2004,CIN,2005-01-02 13:05:00,Sun,17,0.0,0,13-3,HOME,10.0,38.0,18.0,342.0,262.0,80.0,5.0,16.0,308.0,160.0,148.0,0.0,-23.59,-4.72,-2.87
52,PHI,2004,MIN,2005-01-16 13:06:00,Sun,19,1.0,0,14-3,HOME,27.0,14.0,23.0,395.0,286.0,109.0,1.0,21.0,385.0,288.0,97.0,2.0,14.44,1.99,2.56
53,PHI,2004,ATL,2005-01-23 15:08:00,Sun,20,1.0,0,15-3,HOME,27.0,10.0,22.0,326.0,170.0,156.0,0.0,14.0,202.0,103.0,99.0,1.0,8.0,8.59,2.2
54,PHI,2004,NWE,2005-02-06 18:38:00,Sun,21,0.0,0,15-4,NEUTRAL,21.0,24.0,24.0,369.0,324.0,45.0,4.0,21.0,331.0,219.0,112.0,1.0,2.04,-2.42,-2.93
55,PHI,2005,ATL,2005-09-12 21:05:00,Mon,1,0.0,0,0-1,AWAY,10.0,14.0,18.0,301.0,250.0,51.0,3.0,18.0,319.0,119.0,200.0,3.0,-14.74,12.3,-1.5
56,PHI,2005,SFO,2005-09-18 13:03:00,Sun,2,1.0,0,1-1,HOME,42.0,3.0,30.0,583.0,443.0,140.0,1.0,8.0,142.0,84.0,58.0,3.0,31.62,24.58,-13.79
57,PHI,2005,LVR,2005-09-25 13:03:00,Sun,3,1.0,0,2-1,HOME,23.0,20.0,26.0,448.0,365.0,83.0,2.0,18.0,365.0,344.0,21.0,0.0,8.54,-2.3,-3.53
58,PHI,2005,KAN,2005-10-02 16:15:00,Sun,4,1.0,0,3-1,AWAY,37.0,31.0,25.0,396.0,368.0,28.0,2.0,19.0,353.0,209.0,144.0,4.0,8.01,3.72,-11.24
59,PHI,2005,DAL,2005-10-09 16:15:00,Sun,5,0.0,0,3-2,AWAY,10.0,33.0,6.0,129.0,110.0,19.0,0.0,28.0,456.0,289.0,167.0,1.0,-17.11,-4.18,-3.47
60,PHI,2005,LAC,2005-10-23 13:02:00,Sun,7,1.0,0,4-2,HOME,20.0,17.0,22.0,286.0,262.0,24.0,2.0,15.0,291.0,270.0,21.0,3.0,-12.94,13.48,5.08
61,PHI,2005,DEN,2005-10-30 16:15:00,Sun,8,0.0,0,4-3,AWAY,21.0,49.0,12.0,351.0,272.0,79.0,2.0,28.0,564.0,309.0,255.0,0.0,-4.28,-30.49,9.13
62,PHI,2005,WAS,2005-11-06 20:37:00,Sun,9,0.0,0,4-4,AWAY,10.0,17.0,17.0,336.0,291.0,45.0,1.0,17.0,293.0,215.0,78.0,1.0,-1.72,0.8,-1.81
63,PHI,2005,DAL,2005-11-14 21:08:00,Mon,10,0.0,0,4-5,HOME,20.0,21.0,21.0,359.0,178.0,181.0,1.0,13.0,241.0,183.0,58.0,1.0,-4.7,6.59,-0.48
64,PHI,2005,NYG,2005-11-20 13:04:00,Sun,11,0.0,0,4-6,AWAY,17.0,27.0,20.0,404.0,298.0,106.0,1.0,17.0,315.0,200.0,115.0,0.0,3.99,-7.68,-7.48
65,PHI,2005,GNB,2005-11-27 16:16:00,Sun,12,1.0,0,5-6,HOME,19.0,14.0,15.0,264.0,88.0,176.0,1.0,18.0,292.0,164.0,128.0,5.0,-11.95,4.58,12.77
66,PHI,2005,SEA,2005-12-05 21:07:00,Mon,13,0.0,0,5-7,HOME,0.0,42.0,11.0,190.0,129.0,61.0,6.0,14.0,194.0,98.0,96.0,0.0,-56.0,7.09,10.3
67,PHI,2005,NYG,2005-12-11 16:05:00,Sun,14,0.0,1,5-8,HOME,23.0,26.0,17.0,337.0,162.0,175.0,1.0,28.0,437.0,299.0,138.0,3.0,-1.76,-6.55,4.75
68,PHI,2005,LAR,2005-12-18 13:02:00,Sun,15,1.0,0,6-8,AWAY,17.0,16.0,13.0,201.0,76.0,125.0,4.0,16.0,305.0,127.0,178.0,1.0,-18.95,19.05,0.98
69,PHI,2005,ARI,2005-12-24 16:05:00,Sat,16,0.0,0,6-9,AWAY,21.0,27.0,11.0,189.0,146.0,43.0,1.0,19.0,360.0,285.0,75.0,1.0,-19.68,0.75,12.21
70,PHI,2005,WAS,2006-01-01 16:16:00,Sun,17,0.0,0,6-10,HOME,20.0,31.0,18.0,335.0,239.0,96.0,6.0,14.0,279.0,128.0,151.0,1.0,-20.16,8.2,-0.22
71,PHI,2006,HOU,2006-09-10 13:02:00,Sun,1,1.0,0,1-0,AWAY,24.0,10.0,24.0,441.0,311.0,130.0,1.0,19.0,241.0,171.0,70.0,0.0,17.65,-2.22,-0.84
72,PHI,2006,NYG,2006-09-17 13:02:00,Sun,2,0.0,1,1-1,HOME,24.0,30.0,23.0,451.0,344.0,107.0,1.0,24.0,404.0,318.0,86.0,1.0,4.67,-6.99,-4.62
73,PHI,2006,SFO,2006-09-24 16:15:00,Sun,3,1.0,0,2-1,AWAY,38.0,24.0,16.0,416.0,266.0,150.0,1.0,23.0,392.0,269.0,123.0,2.0,13.08,6.23,-1.97
74,PHI,2006,GNB,2006-10-02 20:40:00,Mon,4,1.0,0,3-1,HOME,31.0,9.0,23.0,398.0,267.0,131.0,2.0,20.0,318.0,219.0,99.0,3.0,7.96,17.91,-2.52
75,PHI,2006,DAL,2006-10-08 16:14:00,Sun,5,1.0,0,4-1,HOME,38.0,24.0,16.0,383.0,331.0,52.0,2.0,23.0,320.0,174.0,146.0,5.0,-4.73,19.81,-3.17
76,PHI,2006,NOR,2006-10-15 13:02:00,Sun,6,0.0,0,4-2,AWAY,24.0,27.0,20.0,325.0,226.0,99.0,2.0,22.0,373.0,275.0,98.0,2.0,8.2,-5.03,-6.17
77,PHI,2006,TAM,2006-10-22 13:02:00,Sun,7,0.0,0,4-3,AWAY,21.0,23.0,22.0,506.0,298.0,208.0,4.0,14.0,196.0,85.0,111.0,0.0,2.15,4.05,-3.25
78,PHI,2006,JAX,2006-10-29 13:07:00,Sun,8,0.0,0,4-4,HOME,6.0,13.0,14.0,227.0,142.0,85.0,0.0,16.0,285.0,76.0,209.0,1.0,-10.22,6.64,-2.74
79,PHI,2006,WAS,2006-11-12 13:02:00,Sun,10,1.0,0,5-4,HOME,27.0,3.0,18.0,400.0,255.0,145.0,0.0,16.0,278.0,132.0,146.0,1.0,11.27,14.35,1.61
80,PHI,2006,TEN,2006-11-19 13:01:00,Sun,11,0.0,0,5-5,HOME,13.0,31.0,22.0,390.0,267.0,123.0,3.0,13.0,293.0,84.0,209.0,1.0,-17.6,4.96,-6.94
81,PHI,2006,IND,2006-11-26 20:21:00,Sun,12,0.0,0,5-6,AWAY,21.0,45.0,20.0,300.0,151.0,149.0,3.0,27.0,420.0,183.0,237.0,1.0,-0.35,-21.13,-4.01
82,PHI,2006,CAR,2006-12-04 20:40:00,Mon,13,1.0,0,6-6,HOME,27.0,24.0,18.0,402.0,304.0,98.0,0.0,18.0,377.0,269.0,108.0,2.0,7.14,0.95,-6.47
83,PHI,2006,WAS,2006-12-10 13:03:00,Sun,14,1.0,0,7-6,AWAY,21.0,19.0,14.0,263.0,164.0,99.0,1.0,20.0,415.0,205.0,210.0,2.0,4.82,4.19,-4.05
84,PHI,2006,NYG,2006-12-17 16:15:00,Sun,15,1.0,0,8-6,AWAY,36.0,22.0,21.0,382.0,221.0,161.0,2.0,22.0,358.0,270.0,88.0,4.0,6.73,7.41,-3.04
85,PHI,2006,DAL,2006-12-25 17:07:00,Mon,16,1.0,0,9-6,AWAY,23.0,7.0,20.0,426.0,222.0,204.0,1.0,16.0,201.0,118.0,83.0,3.0,10.91,6.55,1.77
86,PHI,2006,ATL,2006-12-31 16:13:00,Sun,17,1.0,0,10-6,HOME,24.0,17.0,21.0,393.0,350.0,43.0,1.0,21.0,378.0,219.0,159.0,1.0,8.97,-1.08,-3.81
87,PHI,2006,NYG,2007-01-07 16:39:00,Sun,18,1.0,0,11-6,HOME,23.0,20.0,19.0,323.0,138.0,185.0,0.0,17.0,305.0,154.0,151.0,1.0,4.62,-1.59,0.9
88,PHI,2006,NOR,2007-01-13 20:11:00,Sat,19,0.0,0,11-7,AWAY,24.0,27.0,14.0,355.0,232.0,123.0,0.0,27.0,435.0,227.0,208.0,1.0,10.79,-12.41,-1.49
89,PHI,2007,GNB,2007-09-09 13:02:00,Sun,1,0.0,0.0,0-1,AWAY,13.0,16.0,13.0,283.0,180.0,103.0,3.0,10.0,215.0,169.0,46.0,2.0,-6.09,20.37,-18.62
90,PHI,2007,WAS,2007-09-17 20:40:00,Mon,2,0.0,0.0,0-2,HOME,12.0,20.0,18.0,340.0,226.0,114.0,0.0,19.0,337.0,207.0,130.0,1.0,-3.53,-3.26,1.43
91,PHI,2007,DET,2007-09-23 13:02:00,Sun,3,1.0,0.0,1-2,HOME,56.0,21.0,29.0,536.0,363.0,173.0,2.0,20.0,432.0,393.0,39.0,3.0,29.38,2.75,1.28
92,PHI,2007,NYG,2007-09-30 20:23:00,Sun,4,0.0,0.0,1-3,AWAY,3.0,16.0,16.0,190.0,76.0,114.0,1.0,16.0,212.0,129.0,83.0,1.0,-24.39,7.7,4.39
93,PHI,2007,NYJ,2007-10-14 13:02:00,Sun,6,1.0,0.0,2-3,AWAY,16.0,9.0,20.0,413.0,262.0,151.0,1.0,15.0,267.0,109.0,158.0,1.0,9.31,6.15,-5.88
94,PHI,2007,CHI,2007-10-21 16:14:00,Sun,7,0.0,0.0,2-4,HOME,16.0,19.0,21.0,334.0,211.0,123.0,0.0,19.0,386.0,314.0,72.0,0.0,6.26,-6.39,-1.89
95,PHI,2007,MIN,2007-10-28 13:05:00,Sun,8,1.0,0.0,3-4,AWAY,23.0,16.0,22.0,385.0,323.0,62.0,0.0,20.0,256.0,151.0,105.0,0.0,14.98,1.4,-8.37
96,PHI,2007,DAL,2007-11-04 20:23:00,Sun,9,0.0,0.0,3-5,HOME,17.0,38.0,21.0,316.0,250.0,66.0,3.0,24.0,434.0,324.0,110.0,1.0,2.79,-23.28,1.4
97,PHI,2007,WAS,2007-11-11 13:03:00,Sun,10,1.0,0.0,4-5,AWAY,33.0,25.0,22.0,379.0,240.0,139.0,2.0,25.0,361.0,203.0,158.0,2.0,12.8,-1.95,-3.41
98,PHI,2007,MIA,2007-11-18 13:02:00,Sun,11,1.0,0.0,5-5,HOME,17.0,7.0,20.0,352.0,150.0,202.0,3.0,9.0,186.0,109.0,77.0,0.0,1.14,11.95,-2.99
99,PHI,2007,NWE,2007-11-25 20:23:00,Sun,12,0.0,0.0,5-6,AWAY,28.0,31.0,22.0,391.0,336.0,55.0,3.0,25.0,410.0,362.0,48.0,0.0,8.68,-16.62,3.37
100,PHI,2007,SEA,2007-12-02 13:02:00,Sun,13,0.0,0.0,5-7,HOME,24.0,28.0,17.0,363.0,219.0,144.0,4.0,16.0,311.0,176.0,135.0,2.0,-18.73,5.38,11.67
101,PHI,2007,NYG,2007-12-09 13:02:00,Sun,14,0.0,0.0,5-8,HOME,13.0,16.0,18.0,306.0,165.0,141.0,1.0,15.0,318.0,207.0,111.0,2.0,-6.53,3.96,-1.81
102,PHI,2007,DAL,2007-12-16 16:15:00,Sun,15,1.0,0.0,6-8,AWAY,10.0,6.0,20.0,315.0,181.0,134.0,1.0,11.0,240.0,187.0,53.0,3.0,-2.95,14.74,-5.28
103,PHI,2007,NOR,2007-12-23 13:02:00,Sun,16,1.0,0.0,7-8,AWAY,38.0,23.0,24.0,435.0,251.0,184.0,1.0,22.0,346.0,276.0,70.0,1.0,20.74,-0.82,-5.05
104,PHI,2007,BUF,2007-12-30 13:01:00,Sun,17,1.0,0.0,8-8,HOME,17.0,9.0,20.0,391.0,322.0,69.0,2.0,13.0,271.0,133.0,138.0,0.0,3.78,5.53,-3.54
105,PHI,2008,LAR,2008-09-07 13:02:00,Sun,1,1.0,0,1-0,HOME,38.0,3.0,28.0,522.0,414.0,108.0,0.0,8.0,166.0,130.0,36.0,0.0,28.78,15.08,-4.67
106,PHI,2008,DAL,2008-09-15 20:40:00,Mon,2,0.0,0,1-1,AWAY,37.0,41.0,23.0,337.0,259.0,78.0,1.0,20.0,380.0,312.0,68.0,2.0,7.01,-9.53,-1.37
107,PHI,2008,PIT,2008-09-21 16:14:00,Sun,3,1.0,0,2-1,HOME,15.0,6.0,16.0,260.0,195.0,65.0,3.0,14.0,181.0,147.0,34.0,3.0,-10.7,20.26,-0.64
108,PHI,2008,CHI,2008-09-28 20:23:00,Sun,4,0.0,0,2-2,AWAY,20.0,24.0,18.0,340.0,237.0,103.0,2.0,13.0,256.0,178.0,78.0,4.0,-9.52,19.47,-12.34
109,PHI,2008,WAS,2008-10-05 13:04:00,Sun,5,0.0,0,2-3,HOME,17.0,23.0,14.0,254.0,196.0,58.0,0.0,22.0,388.0,185.0,203.0,0.0,2.98,-12.02,3.26
110,PHI,2008,SFO,2008-10-12 16:15:00,Sun,6,1.0,0,3-3,AWAY,40.0,26.0,21.0,383.0,280.0,103.0,1.0,14.0,306.0,175.0,131.0,3.0,12.1,17.96,-12.98
