,team,season,opp,datetime,day_week,week,W/L,ot,record,home/away,team_score,opp_score,1D_gained,team_total_yards,team_pass_yards,team_rush_yards,team_turnover,1D_allowed,opp_total_yards,opp_pass_yards,opp_rush_yards,opp_turnover,offense_expected_points,defense_expected_points,sp_expected_points
28,NOR,2003,TAM,2003-12-07 13:03:00,Sun,14,0.0,0,6-7,HOME,7.0,14.0,16.0,292.0,202.0,90.0,3.0,16.0,314.0,207.0,107.0,1.0,-12.75,7.54,-2.81
29,NOR,2003,NYG,2003-12-14 20:36:00,Sun,15,1.0,0,7-7,HOME,45.0,7.0,26.0,440.0,308.0,132.0,1.0,16.0,241.0,130.0,111.0,2.0,20.26,6.94,8.41
30,NOR,2003,JAX,2003-12-21 13:02:00,Sun,16,0.0,0,7-8,AWAY,19.0,20.0,20.0,350.0,289.0,61.0,1.0,22.0,374.0,131.0,243.0,2.0,3.57,-3.7,1.85
31,NOR,2003,DAL,2003-12-28 13:03:00,Sun,17,1.0,0,8-8,HOME,13.0,7.0,13.0,291.0,233.0,58.0,0.0,21.0,352.0,267.0,85.0,3.0,-3.03,1.72,2.93
32,NOR,2004,SEA,2004-09-12 13:06:00,Sun,1,0.0,0,0-1,HOME,7.0,21.0,12.0,281.0,207.0,74.0,3.0,21.0,415.0,246.0,169.0,2.0,-14.36,-4.96,4.55
33,NOR,2004,SFO,2004-09-19 13:03:00,Sun,2,1.0,0,1-1,HOME,30.0,27.0,17.0,302.0,256.0,46.0,1.0,22.0,370.0,190.0,180.0,3.0,4.68,0.06,1.05
34,NOR,2004,LAR,2004-09-26 13:02:00,Sun,3,1.0,1,2-1,AWAY,28.0,25.0,27.0,462.0,316.0,146.0,0.0,25.0,403.0,325.0,78.0,1.0,9.53,-11.05,2.39
35,NOR,2004,ARI,2004-10-03 16:05:00,Sun,4,0.0,0,2-2,AWAY,10.0,34.0,14.0,279.0,238.0,41.0,2.0,19.0,373.0,162.0,211.0,1.0,-22.01,-9.89,10.16
36,NOR,2004,TAM,2004-10-10 13:03:00,Sun,5,0.0,0,2-3,HOME,17.0,20.0,16.0,251.0,106.0,145.0,2.0,16.0,319.0,238.0,81.0,1.0,-10.51,-1.06,7.2
37,NOR,2004,MIN,2004-10-17 20:36:00,Sun,6,0.0,0,2-4,HOME,31.0,38.0,25.0,385.0,226.0,159.0,1.0,29.0,605.0,417.0,188.0,3.0,11.94,-28.43,5.28
38,NOR,2004,LVR,2004-10-24 16:15:00,Sun,7,1.0,0,3-4,AWAY,31.0,26.0,20.0,322.0,280.0,42.0,0.0,20.0,432.0,350.0,82.0,2.0,4.43,-4.88,7.65
39,NOR,2004,LAC,2004-11-07 16:05:00,Sun,9,0.0,0,3-5,AWAY,17.0,43.0,18.0,220.0,165.0,55.0,2.0,28.0,402.0,250.0,152.0,0.0,-2.46,-30.07,3.01
40,NOR,2004,KAN,2004-11-14 13:02:00,Sun,10,1.0,0,4-5,HOME,27.0,20.0,20.0,374.0,240.0,134.0,1.0,28.0,497.0,297.0,200.0,4.0,8.55,-4.48,1.34
41,NOR,2004,DEN,2004-11-21 13:03:00,Sun,11,0.0,0,4-6,HOME,13.0,34.0,20.0,411.0,362.0,49.0,4.0,18.0,389.0,224.0,165.0,0.0,-14.04,-8.51,-2.63
42,NOR,2004,ATL,2004-11-28 16:05:00,Sun,12,0.0,0,4-7,AWAY,21.0,24.0,19.0,306.0,165.0,141.0,2.0,21.0,396.0,210.0,186.0,2.0,-0.51,-5.69,2.2
43,NOR,2004,CAR,2004-12-05 13:03:00,Sun,13,0.0,0,4-8,HOME,21.0,32.0,15.0,280.0,250.0,30.0,3.0,25.0,401.0,269.0,132.0,0.0,-6.42,-9.19,5.06
44,NOR,2004,DAL,2004-12-12 13:05:00,Sun,14,1.0,0,5-8,AWAY,27.0,13.0,21.0,344.0,239.0,105.0,2.0,18.0,269.0,148.0,121.0,4.0,-4.4,15.88,4.03
45,NOR,2004,TAM,2004-12-19 16:05:00,Sun,15,1.0,0,6-8,AWAY,21.0,17.0,15.0,247.0,132.0,115.0,1.0,17.0,283.0,114.0,169.0,4.0,-4.83,8.1,1.58
46,NOR,2004,ATL,2004-12-26 13:03:00,Sun,16,1.0,0,7-8,HOME,26.0,13.0,17.0,369.0,209.0,160.0,2.0,15.0,267.0,174.0,93.0,3.0,-5.21,11.48,6.91
47,NOR,2004,CAR,2005-01-02 13:02:00,Sun,17,1.0,0,8-8,AWAY,21.0,18.0,15.0,360.0,196.0,164.0,0.0,21.0,320.0,274.0,46.0,3.0,0.98,9.31,-8.02
48,NOR,2005,CAR,2005-09-11 13:06:00,Sun,1,1.0,0.0,1-0,AWAY,23.0,20.0,21.0,291.0,190.0,101.0,2.0,20.0,350.0,209.0,141.0,4.0,8.25,-8.76,1.63
49,NOR,2005,NYG,2005-09-19 19:36:00,Mon,2,0.0,0.0,1-1,HOME,10.0,27.0,23.0,422.0,350.0,72.0,6.0,15.0,257.0,165.0,92.0,1.0,-6.84,-2.83,-7.19
50,NOR,2005,MIN,2005-09-25 13:00:00,Sun,3,0.0,0.0,1-2,AWAY,16.0,33.0,15.0,296.0,182.0,114.0,4.0,21.0,420.0,274.0,146.0,0.0,-8.89,-6.4,-4.66
51,NOR,2005,BUF,2005-10-02 13:03:00,Sun,4,1.0,0.0,2-2,HOME,19.0,7.0,23.0,333.0,166.0,167.0,0.0,13.0,208.0,67.0,141.0,2.0,5.43,12.54,-5.33
52,NOR,2005,GNB,2005-10-09 13:02:00,Sun,5,0.0,0.0,2-3,AWAY,3.0,52.0,14.0,254.0,159.0,95.0,5.0,21.0,309.0,215.0,94.0,0.0,-34.58,-12.77,1.4
53,NOR,2005,ATL,2005-10-16 13:03:00,Sun,6,0.0,0.0,2-4,HOME,31.0,34.0,32.0,456.0,245.0,211.0,2.0,21.0,266.0,106.0,160.0,1.0,13.06,-2.07,-12.71
54,NOR,2005,LAR,2005-10-23 13:02:00,Sun,7,0.0,0.0,2-5,AWAY,17.0,28.0,24.0,332.0,213.0,119.0,2.0,16.0,298.0,189.0,109.0,1.0,-10.16,-6.44,0.24
55,NOR,2005,MIA,2005-10-30 16:05:00,Sun,8,0.0,0.0,2-6,HOME,6.0,21.0,14.0,203.0,113.0,90.0,2.0,20.0,342.0,154.0,188.0,2.0,-17.47,1.83,2.21
56,NOR,2005,CHI,2005-11-06 16:05:00,Sun,9,0.0,0.0,2-7,HOME,17.0,20.0,15.0,283.0,150.0,133.0,4.0,15.0,314.0,131.0,183.0,3.0,-15.47,8.83,3.9
57,NOR,2005,NWE,2005-11-20 13:02:00,Sun,11,0.0,0.0,2-8,AWAY,17.0,24.0,23.0,425.0,338.0,87.0,1.0,20.0,326.0,194.0,132.0,1.0,7.39,-8.16,-8.03
58,NOR,2005,NYJ,2005-11-27 20:37:00,Sun,12,1.0,0.0,3-8,AWAY,21.0,19.0,18.0,269.0,172.0,97.0,0.0,19.0,360.0,242.0,118.0,0.0,8.29,-3.7,-2.74
59,NOR,2005,TAM,2005-12-04 13:05:00,Sun,13,0.0,0.0,3-9,HOME,3.0,10.0,16.0,279.0,214.0,65.0,4.0,14.0,248.0,115.0,133.0,0.0,-11.53,0.98,3.66
60,NOR,2005,ATL,2005-12-12 21:05:00,Mon,14,0.0,0.0,3-10,AWAY,17.0,36.0,22.0,332.0,207.0,125.0,1.0,19.0,406.0,279.0,127.0,1.0,-5.14,-8.08,-1.15
61,NOR,2005,CAR,2005-12-18 13:03:00,Sun,15,0.0,0.0,3-11,HOME,10.0,27.0,15.0,277.0,183.0,94.0,6.0,19.0,326.0,165.0,161.0,2.0,-13.56,-3.09,2.64
62,NOR,2005,DET,2005-12-24 13:06:00,Sat,16,0.0,0.0,3-12,HOME,12.0,13.0,19.0,273.0,226.0,47.0,1.0,14.0,279.0,208.0,71.0,1.0,-6.15,5.15,-0.85
63,NOR,2005,TAM,2006-01-01 13:02:00,Sun,17,0.0,0.0,3-13,AWAY,13.0,27.0,18.0,306.0,235.0,71.0,3.0,14.0,285.0,136.0,149.0,0.0,-9.6,-2.05,-3.1
64,NOR,2006,CLE,2006-09-10 13:04:00,Sun,1,1.0,0.0,1-0,AWAY,19.0,14.0,17.0,326.0,170.0,156.0,2.0,15.0,186.0,101.0,85.0,3.0,-2.9,13.83,-4.41
65,NOR,2006,GNB,2006-09-17 13:02:00,Sun,2,1.0,0.0,2-0,AWAY,34.0,27.0,20.0,380.0,332.0,48.0,3.0,21.0,385.0,322.0,63.0,2.0,2.24,3.89,0.6
66,NOR,2006,ATL,2006-09-25 20:48:00,Mon,3,1.0,0.0,3-0,HOME,23.0,3.0,19.0,326.0,180.0,146.0,0.0,10.0,229.0,112.0,117.0,0.0,4.79,12.34,3.85
67,NOR,2006,CAR,2006-10-01 13:02:00,Sun,4,0.0,0.0,3-1,AWAY,18.0,21.0,22.0,407.0,344.0,63.0,1.0,20.0,324.0,157.0,167.0,0.0,11.71,-9.93,-7.46
68,NOR,2006,TAM,2006-10-08 13:03:00,Sun,5,1.0,0.0,4-1,HOME,24.0,21.0,15.0,314.0,171.0,143.0,0.0,18.0,406.0,219.0,187.0,1.0,0.31,-5.5,5.39
69,NOR,2006,PHI,2006-10-15 13:02:00,Sun,6,1.0,0.0,5-1,HOME,27.0,24.0,22.0,373.0,275.0,98.0,2.0,20.0,325.0,226.0,99.0,2.0,5.03,-8.2,6.17
70,NOR,2006,BAL,2006-10-29 13:04:00,Sun,8,0.0,0.0,5-2,HOME,22.0,35.0,17.0,403.0,368.0,35.0,5.0,21.0,293.0,156.0,137.0,1.0,-10.54,-3.37,-2.61
71,NOR,2006,TAM,2006-11-05 13:02:00,Sun,9,1.0,0.0,6-2,AWAY,31.0,14.0,19.0,363.0,314.0,49.0,0.0,11.0,226.0,158.0,68.0,1.0,7.79,11.86,-1.99
72,NOR,2006,PIT,2006-11-12 16:15:00,Sun,10,0.0,0.0,6-3,AWAY,31.0,38.0,29.0,513.0,393.0,120.0,3.0,19.0,467.0,250.0,217.0,0.0,17.74,-25.58,-1.13
73,NOR,2006,CIN,2006-11-19 13:02:00,Sun,11,0.0,0.0,6-4,HOME,16.0,31.0,29.0,595.0,504.0,91.0,4.0,15.0,385.0,266.0,119.0,1.0,-0.11,-7.75,-4.49
74,NOR,2006,ATL,2006-11-26 13:05:00,Sun,12,1.0,0.0,7-4,AWAY,31.0,13.0,20.0,427.0,332.0,95.0,0.0,21.0,333.0,52.0,281.0,0.0,20.06,-3.59,-0.81
