,team,season,opp,datetime,day_week,week,W/L,ot,record,home/away,team_score,opp_score,1D_gained,team_total_yards,team_pass_yards,team_rush_yards,team_turnover,1D_allowed,opp_total_yards,opp_pass_yards,opp_rush_yards,opp_turnover,offense_expected_points,defense_expected_points,sp_expected_points
28,IND,2003,NWE,2003-11-30 13:00:00,Sun,13,0.0,0,9-3,HOME,34.0,38.0,26.0,370.0,272.0,98.0,2.0,21.0,282.0,226.0,56.0,3.0,4.04,-1.22,-5.97
29,IND,2003,TEN,2003-12-07 13:03:00,Sun,14,1.0,0,10-3,AWAY,29.0,27.0,21.0,340.0,224.0,116.0,0.0,23.0,327.0,234.0,93.0,4.0,7.23,-12.01,10.08
30,IND,2003,ATL,2003-12-14 13:00:00,Sun,15,1.0,0,11-3,HOME,38.0,7.0,27.0,465.0,287.0,178.0,2.0,12.0,154.0,29.0,125.0,2.0,19.0,17.1,-3.68
31,IND,2003,DEN,2003-12-21 20:35:00,Sun,16,0.0,0,11-4,HOME,17.0,31.0,11.0,183.0,136.0,47.0,0.0,26.0,465.0,238.0,227.0,1.0,-4.11,-17.3,1.67
32,IND,2003,HOU,2003-12-28 13:03:00,Sun,17,1.0,0,12-4,AWAY,20.0,17.0,27.0,418.0,211.0,207.0,2.0,10.0,204.0,105.0,99.0,1.0,-2.38,9.92,-4.78
33,IND,2003,DEN,2004-01-04 16:42:00,Sun,18,1.0,0,13-4,HOME,41.0,10.0,23.0,479.0,394.0,85.0,1.0,20.0,322.0,176.0,146.0,3.0,26.96,2.07,-0.53
34,IND,2003,KAN,2004-01-11 13:00:00,Sun,19,1.0,0,14-4,AWAY,38.0,31.0,27.0,434.0,292.0,142.0,0.0,24.0,408.0,212.0,196.0,1.0,27.75,-21.73,-3.11
35,IND,2003,NWE,2004-01-18 15:06:00,Sun,20,0.0,0,14-5,AWAY,14.0,24.0,21.0,306.0,208.0,98.0,5.0,20.0,349.0,237.0,112.0,2.0,-14.15,2.5,1.14
36,IND,2004,NWE,2004-09-09 21:08:00,Thu,1,0.0,0,0-1,AWAY,24.0,27.0,28.0,446.0,244.0,202.0,3.0,22.0,402.0,320.0,82.0,2.0,13.03,-16.33,0.12
37,IND,2004,TEN,2004-09-19 13:02:00,Sun,2,1.0,0,1-1,AWAY,31.0,17.0,27.0,373.0,244.0,129.0,1.0,25.0,389.0,236.0,153.0,2.0,20.01,-1.35,-1.72
38,IND,2004,GNB,2004-09-26 16:15:00,Sun,3,1.0,0,2-1,HOME,45.0,31.0,26.0,453.0,393.0,60.0,0.0,24.0,459.0,385.0,74.0,2.0,26.58,-12.05,-1.45
39,IND,2004,JAX,2004-10-03 13:02:00,Sun,4,1.0,0,3-1,AWAY,24.0,17.0,23.0,337.0,220.0,117.0,1.0,23.0,408.0,311.0,97.0,1.0,12.16,-5.96,2.13
40,IND,2004,LVR,2004-10-10 13:00:00,Sun,5,1.0,0,4-1,HOME,35.0,14.0,25.0,338.0,188.0,150.0,1.0,18.0,269.0,216.0,53.0,3.0,16.27,11.7,-5.24
41,IND,2004,JAX,2004-10-24 13:00:00,Sun,7,0.0,0,4-2,HOME,24.0,27.0,23.0,446.0,359.0,87.0,2.0,20.0,414.0,286.0,128.0,2.0,15.27,-12.05,-5.52
42,IND,2004,KAN,2004-10-31 13:00:00,Sun,8,0.0,0,4-3,AWAY,35.0,45.0,23.0,505.0,472.0,33.0,1.0,33.0,590.0,387.0,203.0,2.0,17.13,-29.26,-0.57
43,IND,2004,MIN,2004-11-08 21:00:00,Mon,9,1.0,0,5-3,HOME,31.0,28.0,26.0,408.0,264.0,144.0,0.0,15.0,292.0,154.0,138.0,1.0,23.76,-11.05,-8.71
44,IND,2004,HOU,2004-11-14 13:00:00,Sun,10,1.0,0,6-3,HOME,49.0,14.0,17.0,398.0,312.0,86.0,2.0,20.0,302.0,170.0,132.0,4.0,13.44,26.71,-4.06
45,IND,2004,CHI,2004-11-21 13:02:00,Sun,11,1.0,0,7-3,AWAY,41.0,10.0,31.0,486.0,211.0,275.0,1.0,14.0,224.0,145.0,79.0,5.0,17.76,15.4,-9.07
46,IND,2004,DET,2004-11-25 12:38:00,Thu,12,1.0,0,8-3,AWAY,41.0,9.0,24.0,356.0,243.0,113.0,0.0,19.0,386.0,218.0,168.0,5.0,16.05,10.78,5.17
47,IND,2004,TEN,2004-12-05 13:02:00,Sun,13,1.0,0,9-3,HOME,51.0,24.0,29.0,567.0,417.0,150.0,3.0,17.0,340.0,225.0,115.0,2.0,22.53,7.13,-5.82
48,IND,2004,HOU,2004-12-12 13:02:00,Sun,14,1.0,0,10-3,AWAY,23.0,14.0,22.0,382.0,281.0,101.0,0.0,17.0,273.0,125.0,148.0,2.0,10.11,3.36,-4.13
49,IND,2004,BAL,2004-12-19 20:36:00,Sun,15,1.0,0,11-3,HOME,20.0,10.0,17.0,316.0,249.0,67.0,0.0,19.0,354.0,194.0,160.0,2.0,4.08,11.02,-0.12
50,IND,2004,LAC,2004-12-26 13:00:00,Sun,16,1.0,1,12-3,HOME,34.0,31.0,30.0,464.0,360.0,104.0,1.0,22.0,374.0,281.0,93.0,1.0,17.43,-16.94,0.79
51,IND,2004,DEN,2005-01-02 16:15:00,Sun,17,0.0,0,12-4,AWAY,14.0,33.0,8.0,200.0,166.0,34.0,1.0,23.0,453.0,239.0,214.0,0.0,-10.49,-13.48,3.5
52,IND,2004,DEN,2005-01-09 13:07:00,Sun,18,1.0,0,13-4,HOME,49.0,24.0,27.0,530.0,454.0,76.0,1.0,18.0,338.0,260.0,78.0,1.0,35.46,-10.65,1.87
53,IND,2004,NWE,2005-01-16 16:45:00,Sun,19,0.0,0,13-5,AWAY,3.0,20.0,18.0,276.0,230.0,46.0,3.0,21.0,325.0,115.0,210.0,0.0,-10.24,-8.47,2.56
54,IND,2005,BAL,2005-09-11 20:38:00,Sun,1,1.0,0.0,1-0,AWAY,24.0,7.0,19.0,340.0,254.0,86.0,0.0,22.0,401.0,324.0,77.0,4.0,1.8,12.13,3.36
55,IND,2005,JAX,2005-09-18 12:03:00,Sun,2,1.0,0.0,2-0,HOME,10.0,3.0,18.0,268.0,122.0,146.0,1.0,12.0,303.0,175.0,128.0,0.0,-4.38,4.53,1.88
56,IND,2005,CLE,2005-09-25 12:03:00,Sun,3,1.0,0.0,3-0,HOME,13.0,6.0,20.0,339.0,228.0,111.0,1.0,14.0,263.0,188.0,75.0,0.0,8.41,2.12,-1.73
57,IND,2005,TEN,2005-10-02 13:02:00,Sun,4,1.0,0.0,4-0,AWAY,31.0,10.0,22.0,364.0,264.0,100.0,0.0,18.0,313.0,204.0,109.0,1.0,23.04,-5.63,0.81
58,IND,2005,SFO,2005-10-09 16:05:00,Sun,5,1.0,0.0,5-0,AWAY,28.0,3.0,22.0,365.0,245.0,120.0,3.0,12.0,177.0,44.0,133.0,5.0,5.05,25.21,-4.34
59,IND,2005,LAR,2005-10-17 20:08:00,Mon,6,1.0,0.0,6-0,HOME,45.0,28.0,31.0,363.0,187.0,176.0,1.0,20.0,349.0,244.0,105.0,4.0,25.71,2.2,-5.77
60,IND,2005,HOU,2005-10-23 13:03:00,Sun,7,1.0,0.0,7-0,AWAY,38.0,20.0,30.0,437.0,232.0,205.0,2.0,13.0,139.0,6.0,133.0,2.0,21.77,12.41,-12.05
61,IND,2005,NWE,2005-11-07 21:08:00,Mon,9,1.0,0.0,8-0,AWAY,40.0,21.0,28.0,453.0,321.0,132.0,1.0,17.0,288.0,254.0,34.0,2.0,23.5,-3.6,-2.29
62,IND,2005,HOU,2005-11-13 13:03:00,Sun,10,1.0,0.0,9-0,HOME,31.0,17.0,26.0,419.0,293.0,126.0,2.0,11.0,209.0,126.0,83.0,0.0,20.28,5.43,-7.87
63,IND,2005,CIN,2005-11-20 16:15:00,Sun,11,1.0,0.0,10-0,AWAY,45.0,37.0,28.0,451.0,359.0,92.0,1.0,23.0,492.0,328.0,164.0,1.0,24.92,-15.34,-0.39
64,IND,2005,PIT,2005-11-28 21:08:00,Mon,12,1.0,0.0,11-0,HOME,26.0,7.0,17.0,366.0,239.0,127.0,1.0,10.0,197.0,111.0,86.0,2.0,0.95,17.17,1.05
65,IND,2005,TEN,2005-12-04 13:02:00,Sun,13,1.0,0.0,12-0,HOME,35.0,3.0,21.0,292.0,187.0,105.0,1.0,17.0,260.0,207.0,53.0,1.0,14.45,20.03,-2.28
66,IND,2005,JAX,2005-12-11 13:01:00,Sun,14,1.0,0.0,13-0,AWAY,26.0,18.0,25.0,399.0,300.0,99.0,0.0,18.0,324.0,250.0,74.0,3.0,11.97,2.77,-5.97
67,IND,2005,LAC,2005-12-18 13:02:00,Sun,15,0.0,0.0,13-1,HOME,17.0,26.0,21.0,338.0,314.0,24.0,3.0,18.0,453.0,247.0,206.0,4.0,-0.46,0.59,-3.88
68,IND,2005,SEA,2005-12-24 16:17:00,Sat,16,0.0,0.0,13-2,AWAY,13.0,28.0,20.0,387.0,344.0,43.0,1.0,21.0,332.0,159.0,173.0,0.0,2.17,-15.16,-4.53
69,IND,2005,ARI,2006-01-01 13:02:00,Sun,17,1.0,0.0,14-2,HOME,17.0,13.0,15.0,218.0,207.0,11.0,1.0,23.0,413.0,284.0,129.0,2.0,-1.31,0.61,2.59
70,IND,2005,PIT,2006-01-15 13:04:00,Sun,19,0.0,0.0,14-3,HOME,18.0,21.0,15.0,305.0,247.0,58.0,0.0,21.0,295.0,183.0,112.0,2.0,0.14,2.34,-5.19
71,IND,2006,NYG,2006-09-10 20:24:00,Sun,1,1.0,0.0,1-0,AWAY,26.0,21.0,22.0,327.0,272.0,55.0,1.0,23.0,433.0,247.0,186.0,2.0,8.26,-11.57,7.2
72,IND,2006,HOU,2006-09-17 13:03:00,Sun,2,1.0,0.0,2-0,HOME,43.0,24.0,34.0,515.0,390.0,125.0,1.0,18.0,299.0,191.0,108.0,2.0,27.97,-4.14,-5.68
73,IND,2006,JAX,2006-09-24 13:02:00,Sun,3,1.0,0.0,3-0,HOME,21.0,14.0,14.0,272.0,209.0,63.0,0.0,20.0,297.0,106.0,191.0,2.0,2.81,-1.17,6.05
74,IND,2006,NYJ,2006-10-01 13:02:00,Sun,4,1.0,0.0,4-0,AWAY,31.0,28.0,26.0,352.0,192.0,160.0,0.0,23.0,321.0,186.0,135.0,3.0,17.85,-5.63,-12.06
75,IND,2006,TEN,2006-10-08 13:02:00,Sun,5,1.0,0.0,5-0,HOME,14.0,13.0,20.0,320.0,166.0,154.0,2.0,15.0,277.0,63.0,214.0,1.0,0.28,1.58,-4.1
76,IND,2006,WAS,2006-10-22 16:15:00,Sun,7,1.0,0.0,6-0,HOME,36.0,22.0,25.0,452.0,342.0,110.0,0.0,19.0,325.0,211.0,114.0,0.0,22.86,-7.9,1.15
77,IND,2006,DEN,2006-10-29 16:15:00,Sun,8,1.0,0.0,7-0,AWAY,34.0,31.0,23.0,437.0,345.0,92.0,0.0,24.0,396.0,169.0,227.0,1.0,22.57,-21.47,-0.89
78,IND,2006,NWE,2006-11-05 20:20:00,Sun,9,1.0,0.0,8-0,AWAY,27.0,20.0,24.0,354.0,301.0,53.0,2.0,24.0,349.0,201.0,148.0,5.0,12.48,1.94,-8.5
79,IND,2006,BUF,2006-11-12 13:02:00,Sun,10,1.0,0.0,9-0,HOME,17.0,16.0,26.0,384.0,236.0,148.0,2.0,10.0,162.0,51.0,111.0,0.0,-2.43,7.19,-1.12
80,IND,2006,DAL,2006-11-19 16:15:00,Sun,11,0.0,0.0,9-1,AWAY,14.0,21.0,22.0,335.0,247.0,88.0,4.0,24.0,342.0,225.0,117.0,2.0,-5.95,-7.75,3.93
81,IND,2006,PHI,2006-11-26 20:21:00,Sun,12,1.0,0.0,10-1,HOME,45.0,21.0,27.0,420.0,183.0,237.0,1.0,20.0,300.0,151.0,149.0,3.0,21.13,0.35,4.01
82,IND,2006,TEN,2006-12-03 13:03:00,Sun,13,0.0,0.0,10-2,AWAY,17.0,20.0,20.0,451.0,351.0,100.0,2.0,21.0,382.0,163.0,219.0,2.0,13.7,-8.28,-5.75
83,IND,2006,JAX,2006-12-10 13:03:00,Sun,14,0.0,0.0,10-3,AWAY,17.0,44.0,23.0,339.0,305.0,34.0,1.0,23.0,447.0,72.0,375.0,1.0,-1.98,-14.81,-11.3
84,IND,2006,CIN,2006-12-18 20:40:00,Mon,15,1.0,0.0,11-3,HOME,34.0,16.0,27.0,394.0,282.0,112.0,1.0,20.0,278.0,145.0,133.0,1.0,18.2,1.78,-6.07
85,IND,2006,HOU,2006-12-24 13:03:00,Sun,16,0.0,0.0,11-4,AWAY,24.0,27.0,19.0,319.0,205.0,114.0,1.0,22.0,354.0,163.0,191.0,0.0,15.75,-18.98,0.16
86,IND,2006,MIA,2006-12-31 16:15:00,Sun,17,1.0,0.0,12-4,HOME,27.0,22.0,24.0,399.0,282.0,117.0,1.0,19.0,354.0,204.0,150.0,1.0,12.59,-3.65,-4.23
87,IND,2006,KAN,2007-01-06 16:35:00,Sat,18,1.0,0.0,13-4,HOME,23.0,8.0,28.0,435.0,247.0,188.0,3.0,7.0,126.0,82.0,44.0,3.0,1.3,18.66,-2.27
88,IND,2006,BAL,2007-01-13 16:35:00,Sat,19,1.0,0.0,14-4,AWAY,15.0,6.0,15.0,261.0,161.0,100.0,2.0,13.0,244.0,161.0,83.0,4.0,-7.36,18.87,-0.09
89,IND,2006,NWE,2007-01-21 18:44:00,Sun,20,1.0,0.0,15-4,HOME,38.0,34.0,32.0,455.0,330.0,125.0,1.0,17.0,319.0,226.0,93.0,1.0,14.34,-3.4,-6.49
90,IND,2006,CHI,2007-02-04 18:27:00,Sun,21,1.0,0.0,16-4,NEUTRAL,29.0,17.0,24.0,430.0,239.0,191.0,3.0,11.0,265.0,154.0,111.0,5.0,-3.78,23.57,-10.43
91,IND,2007,NOR,2007-09-06 20:39:00,Thu,1,1.0,0.0,1-0,HOME,41.0,10.0,20.0,452.0,288.0,164.0,1.0,18.0,293.0,187.0,106.0,3.0,11.5,17.86,-1.32
92,IND,2007,TEN,2007-09-16 13:02:00,Sun,2,1.0,0.0,2-0,AWAY,22.0,20.0,23.0,381.0,300.0,81.0,1.0,19.0,313.0,172.0,141.0,2.0,9.26,0.94,-5.96
