,team,season,opp,datetime,day_week,week,W/L,ot,record,home/away,team_score,opp_score,1D_gained,team_total_yards,team_pass_yards,team_rush_yards,team_turnover,1D_allowed,opp_total_yards,opp_pass_yards,opp_rush_yards,opp_turnover,offense_expected_points,defense_expected_points,sp_expected_points
28,BAL,2003,CIN,2003-12-07 13:02:00,Sun,14,1.0,0,8-5,HOME,31.0,13.0,21.0,353.0,130.0,223.0,3.0,15.0,268.0,168.0,100.0,5.0,2.93,20.08,-4.29
29,BAL,2003,LVR,2003-12-14 16:05:00,Sun,15,0.0,0,8-6,AWAY,12.0,20.0,14.0,319.0,170.0,149.0,3.0,15.0,265.0,186.0,79.0,0.0,-16.08,10.2,-7.4
30,BAL,2003,CLE,2003-12-21 13:03:00,Sun,16,1.0,0,9-6,AWAY,35.0,0.0,18.0,359.0,83.0,276.0,1.0,14.0,211.0,133.0,78.0,4.0,10.26,27.26,-4.26
31,BAL,2003,PIT,2003-12-28 20:36:00,Sun,17,1.0,1,10-6,HOME,13.0,10.0,14.0,279.0,151.0,128.0,2.0,9.0,214.0,158.0,56.0,5.0,-16.59,24.82,-6.88
32,BAL,2003,TEN,2004-01-03 16:37:00,Sat,18,0.0,0,10-7,HOME,17.0,20.0,12.0,255.0,201.0,54.0,2.0,16.0,324.0,159.0,165.0,3.0,-13.39,10.52,0.24
33,BAL,2004,CLE,2004-09-12 13:08:00,Sun,1,0.0,0,0-1,AWAY,3.0,20.0,16.0,254.0,166.0,88.0,3.0,10.0,250.0,165.0,85.0,0.0,-16.02,5.98,-5.78
34,BAL,2004,PIT,2004-09-19 13:02:00,Sun,2,1.0,0,1-1,HOME,30.0,13.0,15.0,259.0,87.0,172.0,0.0,16.0,310.0,217.0,93.0,3.0,-7.6,17.17,3.95
35,BAL,2004,CIN,2004-09-26 13:02:00,Sun,3,1.0,0,2-1,AWAY,23.0,9.0,14.0,380.0,126.0,254.0,2.0,26.0,398.0,289.0,109.0,4.0,-1.99,15.58,1.82
36,BAL,2004,KAN,2004-10-04 21:08:00,Mon,4,0.0,0,2-2,HOME,24.0,27.0,13.0,207.0,127.0,80.0,0.0,25.0,398.0,220.0,178.0,0.0,-3.0,-11.82,11.81
37,BAL,2004,WAS,2004-10-10 20:36:00,Sun,5,1.0,0,3-2,AWAY,17.0,10.0,15.0,232.0,76.0,156.0,3.0,9.0,107.0,55.0,52.0,2.0,-19.35,23.7,5.54
38,BAL,2004,BUF,2004-10-24 13:02:00,Sun,7,1.0,0,4-2,HOME,20.0,6.0,12.0,160.0,60.0,100.0,1.0,15.0,270.0,185.0,85.0,5.0,-14.08,34.87,-3.85
39,BAL,2004,PHI,2004-10-31 13:03:00,Sun,8,0.0,0,4-3,AWAY,10.0,15.0,19.0,327.0,214.0,113.0,2.0,19.0,298.0,200.0,98.0,1.0,-5.02,4.28,-4.02
40,BAL,2004,CLE,2004-11-07 20:36:00,Sun,9,1.0,0,5-3,HOME,27.0,13.0,15.0,240.0,134.0,106.0,1.0,13.0,217.0,126.0,91.0,2.0,-4.52,22.43,-6.84
41,BAL,2004,NYJ,2004-11-14 13:02:00,Sun,10,1.0,1,6-3,AWAY,20.0,17.0,18.0,262.0,186.0,76.0,1.0,16.0,305.0,149.0,156.0,1.0,-3.38,6.93,-1.68
42,BAL,2004,DAL,2004-11-21 13:02:00,Sun,11,1.0,0,7-3,HOME,30.0,10.0,15.0,287.0,228.0,59.0,2.0,16.0,222.0,128.0,94.0,3.0,-6.76,26.01,-0.21
43,BAL,2004,NWE,2004-11-28 16:16:00,Sun,12,0.0,0,7-4,AWAY,3.0,24.0,8.0,124.0,47.0,77.0,2.0,18.0,314.0,170.0,144.0,0.0,-33.83,4.76,6.02
44,BAL,2004,CIN,2004-12-05 13:02:00,Sun,13,0.0,0,7-5,HOME,26.0,27.0,21.0,356.0,164.0,192.0,2.0,23.0,453.0,355.0,98.0,2.0,5.17,-3.51,-3.6
45,BAL,2004,NYG,2004-12-12 13:01:00,Sun,14,1.0,0,8-5,HOME,37.0,14.0,23.0,353.0,184.0,169.0,1.0,11.0,196.0,145.0,51.0,6.0,-2.77,28.01,-3.09
46,BAL,2004,IND,2004-12-19 20:36:00,Sun,15,0.0,0,8-6,AWAY,10.0,20.0,19.0,354.0,194.0,160.0,2.0,17.0,316.0,249.0,67.0,0.0,-11.02,-4.08,0.12
47,BAL,2004,PIT,2004-12-26 13:01:00,Sun,16,0.0,0,8-7,AWAY,7.0,20.0,16.0,248.0,177.0,71.0,1.0,20.0,404.0,221.0,183.0,2.0,-0.97,-9.1,-2.07
48,BAL,2004,MIA,2005-01-02 13:02:00,Sun,17,1.0,0,9-7,HOME,30.0,23.0,21.0,332.0,142.0,190.0,0.0,18.0,345.0,248.0,97.0,3.0,1.4,13.01,-7.03
49,BAL,2005,IND,2005-09-11 20:38:00,Sun,1,0.0,0,0-1,HOME,7.0,24.0,22.0,401.0,324.0,77.0,4.0,19.0,340.0,254.0,86.0,0.0,-12.13,-1.8,-3.36
50,BAL,2005,TEN,2005-09-18 13:03:00,Sun,2,0.0,0,0-2,AWAY,10.0,25.0,12.0,182.0,168.0,14.0,2.0,16.0,290.0,193.0,97.0,1.0,-21.95,12.23,-7.34
51,BAL,2005,NYJ,2005-10-02 16:05:00,Sun,4,1.0,0,1-2,HOME,13.0,3.0,17.0,259.0,144.0,115.0,2.0,8.0,152.0,124.0,28.0,0.0,-11.05,19.68,1.92
52,BAL,2005,DET,2005-10-09 13:02:00,Sun,5,0.0,0,1-3,AWAY,17.0,35.0,26.0,387.0,228.0,159.0,4.0,22.0,266.0,97.0,169.0,2.0,-5.78,-10.75,-1.85
53,BAL,2005,CLE,2005-10-16 13:02:00,Sun,6,1.0,0,2-3,HOME,16.0,3.0,16.0,351.0,201.0,150.0,1.0,12.0,186.0,116.0,70.0,3.0,-0.73,16.52,2.74
54,BAL,2005,CHI,2005-10-23 16:15:00,Sun,7,0.0,0,2-4,AWAY,6.0,10.0,12.0,199.0,133.0,66.0,0.0,17.0,276.0,133.0,143.0,0.0,-14.81,2.55,5.75
55,BAL,2005,PIT,2005-10-31 21:07:00,Mon,8,0.0,0,2-5,AWAY,19.0,20.0,20.0,318.0,246.0,72.0,3.0,19.0,261.0,160.0,101.0,2.0,-3.93,1.38,-0.29
56,BAL,2005,CIN,2005-11-06 13:02:00,Sun,9,0.0,0,2-6,HOME,9.0,21.0,17.0,240.0,122.0,118.0,1.0,25.0,329.0,234.0,95.0,1.0,-5.19,-13.46,7.62
57,BAL,2005,JAX,2005-11-13 13:01:00,Sun,10,0.0,0,2-7,AWAY,3.0,30.0,8.0,163.0,110.0,53.0,3.0,20.0,338.0,205.0,133.0,0.0,-27.25,-2.67,0.05
58,BAL,2005,PIT,2005-11-20 13:02:00,Sun,11,1.0,1,3-7,HOME,16.0,13.0,18.0,241.0,137.0,104.0,2.0,17.0,282.0,212.0,70.0,2.0,-20.87,16.86,7.02
59,BAL,2005,CIN,2005-11-27 13:03:00,Sun,12,0.0,0,3-8,AWAY,29.0,42.0,23.0,322.0,189.0,133.0,3.0,23.0,437.0,302.0,135.0,3.0,3.16,-11.63,-2.74
60,BAL,2005,HOU,2005-12-04 13:02:00,Sun,13,1.0,0,4-8,HOME,16.0,15.0,15.0,238.0,165.0,73.0,2.0,16.0,298.0,133.0,165.0,2.0,-10.04,15.49,-5.4
61,BAL,2005,DEN,2005-12-11 16:15:00,Sun,14,0.0,0,4-9,AWAY,10.0,12.0,20.0,323.0,251.0,72.0,4.0,17.0,318.0,222.0,96.0,1.0,-9.83,4.0,5.46
62,BAL,2005,GNB,2005-12-19 21:07:00,Mon,15,1.0,0,5-9,HOME,48.0,3.0,25.0,435.0,253.0,182.0,0.0,16.0,288.0,181.0,107.0,5.0,23.62,22.94,-5.61
63,BAL,2005,MIN,2005-12-25 20:36:00,Sun,16,1.0,0,6-9,HOME,30.0,23.0,23.0,367.0,279.0,88.0,2.0,18.0,262.0,220.0,42.0,1.0,16.69,-1.06,-6.33
64,BAL,2005,CLE,2006-01-01 13:02:00,Sun,17,0.0,0,6-10,AWAY,16.0,20.0,12.0,267.0,138.0,129.0,3.0,12.0,226.0,172.0,54.0,3.0,-22.56,23.31,-6.55
65,BAL,2006,TAM,2006-09-10 13:01:00,Sun,1,1.0,0.0,1-0,AWAY,27.0,0.0,16.0,271.0,168.0,103.0,0.0,8.0,142.0,116.0,26.0,3.0,-2.29,35.12,-5.07
66,BAL,2006,LVR,2006-09-17 13:02:00,Sun,2,1.0,0.0,2-0,HOME,28.0,6.0,14.0,264.0,126.0,138.0,1.0,14.0,162.0,123.0,39.0,6.0,-13.53,38.86,-1.08
67,BAL,2006,CLE,2006-09-24 16:06:00,Sun,3,1.0,0.0,3-0,AWAY,15.0,14.0,18.0,340.0,254.0,86.0,0.0,17.0,288.0,250.0,38.0,2.0,-4.89,6.86,0.34
68,BAL,2006,LAC,2006-10-01 13:02:00,Sun,4,1.0,0.0,4-0,HOME,16.0,13.0,14.0,206.0,150.0,56.0,3.0,13.0,284.0,134.0,150.0,1.0,-13.49,13.44,1.93
69,BAL,2006,DEN,2006-10-09 20:41:00,Mon,5,0.0,0.0,4-1,AWAY,3.0,13.0,16.0,257.0,154.0,103.0,3.0,13.0,222.0,106.0,116.0,2.0,-14.7,5.56,-3.84
70,BAL,2006,CAR,2006-10-15 13:02:00,Sun,6,0.0,0.0,4-2,HOME,21.0,23.0,16.0,292.0,212.0,80.0,3.0,20.0,414.0,356.0,58.0,3.0,-0.42,-3.74,3.29
71,BAL,2006,NOR,2006-10-29 13:04:00,Sun,8,1.0,0.0,5-2,AWAY,35.0,22.0,21.0,293.0,156.0,137.0,1.0,17.0,403.0,368.0,35.0,5.0,3.37,10.54,2.61
72,BAL,2006,CIN,2006-11-05 13:02:00,Sun,9,1.0,0.0,6-2,HOME,26.0,20.0,21.0,374.0,245.0,129.0,0.0,16.0,275.0,182.0,93.0,3.0,1.61,3.39,5.83
73,BAL,2006,TEN,2006-11-12 13:03:00,Sun,10,1.0,0.0,7-2,AWAY,27.0,26.0,19.0,421.0,371.0,50.0,2.0,19.0,367.0,205.0,162.0,1.0,3.46,0.65,-3.89
74,BAL,2006,ATL,2006-11-19 13:02:00,Sun,11,1.0,0.0,8-2,HOME,24.0,10.0,20.0,328.0,225.0,103.0,1.0,12.0,186.0,82.0,104.0,0.0,7.45,10.64,0.41
75,BAL,2006,PIT,2006-11-26 13:02:00,Sun,12,1.0,0.0,9-2,HOME,27.0,0.0,19.0,275.0,161.0,114.0,0.0,17.0,172.0,151.0,21.0,3.0,0.81,25.17,-0.91
76,BAL,2006,CIN,2006-11-30 20:04:00,Thu,13,0.0,0.0,9-3,AWAY,7.0,13.0,15.0,316.0,227.0,89.0,1.0,14.0,294.0,227.0,67.0,0.0,-2.64,3.19,-7.25
77,BAL,2006,KAN,2006-12-10 13:00:00,Sun,14,1.0,0.0,10-3,AWAY,20.0,10.0,18.0,376.0,283.0,93.0,1.0,17.0,276.0,141.0,135.0,3.0,6.14,6.46,-1.03
78,BAL,2006,CLE,2006-12-17 13:02:00,Sun,15,1.0,0.0,11-3,HOME,27.0,17.0,14.0,373.0,231.0,142.0,3.0,13.0,236.0,168.0,68.0,2.0,-2.99,17.08,-3.55
79,BAL,2006,PIT,2006-12-24 13:02:00,Sun,16,1.0,0.0,12-3,AWAY,31.0,7.0,23.0,359.0,256.0,103.0,3.0,16.0,251.0,188.0,63.0,3.0,4.38,20.87,-3.79
80,BAL,2006,BUF,2006-12-31 16:16:00,Sun,17,1.0,0.0,13-3,HOME,19.0,7.0,18.0,327.0,216.0,111.0,1.0,10.0,253.0,214.0,39.0,3.0,-3.45,18.13,-0.66
81,BAL,2006,IND,2007-01-13 16:35:00,Sat,19,0.0,0.0,13-4,HOME,6.0,15.0,13.0,244.0,161.0,83.0,4.0,15.0,261.0,161.0,100.0,2.0,-18.87,7.36,0.09
82,BAL,2007,CIN,2007-09-10 19:10:00,Mon,1,0.0,0,0-1,AWAY,20.0,27.0,20.0,314.0,207.0,107.0,6.0,13.0,236.0,181.0,55.0,2.0,-26.45,9.68,12.1
83,BAL,2007,NYJ,2007-09-16 16:15:00,Sun,2,1.0,0,1-1,HOME,20.0,13.0,17.0,303.0,185.0,118.0,0.0,18.0,304.0,235.0,69.0,2.0,1.88,2.44,2.74
84,BAL,2007,ARI,2007-09-23 13:00:00,Sun,3,1.0,0,2-1,HOME,26.0,23.0,23.0,381.0,252.0,129.0,1.0,17.0,364.0,303.0,61.0,1.0,8.47,-3.9,-0.85
85,BAL,2007,CLE,2007-09-30 13:02:00,Sun,4,0.0,0,2-2,AWAY,13.0,27.0,26.0,418.0,307.0,111.0,2.0,12.0,303.0,204.0,99.0,1.0,7.34,-3.2,-16.78
86,BAL,2007,SFO,2007-10-07 16:15:00,Sun,5,1.0,0,3-2,AWAY,9.0,7.0,19.0,315.0,214.0,101.0,0.0,6.0,163.0,114.0,49.0,1.0,-5.81,11.28,-1.11
87,BAL,2007,LAR,2007-10-14 13:02:00,Sun,6,1.0,0,4-2,HOME,22.0,3.0,14.0,248.0,171.0,77.0,2.0,14.0,264.0,197.0,67.0,6.0,-15.21,28.79,5.6
88,BAL,2007,BUF,2007-10-21 13:02:00,Sun,7,0.0,0,4-3,AWAY,14.0,19.0,15.0,308.0,181.0,127.0,1.0,14.0,242.0,139.0,103.0,1.0,-4.65,4.13,-8.14
89,BAL,2007,PIT,2007-11-05 20:38:00,Mon,9,0.0,0,4-4,AWAY,7.0,38.0,5.0,104.0,40.0,64.0,4.0,14.0,291.0,201.0,90.0,1.0,-32.85,-0.79,-1.32
90,BAL,2007,CIN,2007-11-11 16:05:00,Sun,10,0.0,0,4-5,HOME,7.0,21.0,16.0,272.0,206.0,66.0,6.0,17.0,326.0,256.0,70.0,0.0,-17.1,5.44,-3.12
91,BAL,2007,CLE,2007-11-18 13:02:00,Sun,11,0.0,1,4-6,HOME,30.0,33.0,23.0,368.0,240.0,128.0,4.0,22.0,380.0,269.0,111.0,2.0,-7.49,11.93,-7.96
92,BAL,2007,LAC,2007-11-25 16:15:00,Sun,12,0.0,0,4-7,AWAY,14.0,32.0,19.0,210.0,154.0,56.0,2.0,18.0,332.0,249.0,83.0,0.0,-2.62,-10.4,-3.7
93,BAL,2007,NWE,2007-12-03 20:41:00,Mon,13,0.0,0,4-8,HOME,24.0,27.0,20.0,376.0,210.0,166.0,2.0,21.0,326.0,236.0,90.0,1.0,10.6,-9.75,1.9
94,BAL,2007,IND,2007-12-09 20:23:00,Sun,14,0.0,0,4-9,HOME,20.0,44.0,19.0,243.0,145.0,98.0,5.0,16.0,334.0,275.0,59.0,0.0,-17.72,-17.05,6.62
95,BAL,2007,MIA,2007-12-16 13:03:00,Sun,15,0.0,1,4-10,AWAY,16.0,22.0,21.0,345.0,182.0,163.0,1.0,21.0,360.0,288.0,72.0,0.0,5.72,-6.74,-1.32
96,BAL,2007,SEA,2007-12-23 16:16:00,Sun,16,0.0,0,4-11,AWAY,6.0,27.0,13.0,293.0,187.0,106.0,3.0,21.0,336.0,192.0,144.0,2.0,-19.06,1.03,-2.7
97,BAL,2007,PIT,2007-12-30 16:17:00,Sun,17,1.0,0,5-11,HOME,27.0,21.0,21.0,334.0,154.0,180.0,1.0,14.0,264.0,218.0,46.0,3.0,8.19,-5.06,0.83
98,BAL,2008,CIN,2008-09-07 13:06:00,Sun,1,1.0,0,1-0,HOME,17.0,10.0,21.0,358.0,129.0,229.0,2.0,8.0,154.0,84.0,70.0,2.0,-10.3,24.83,-3.49
99,BAL,2008,CLE,2008-09-21 16:16:00,Sun,3,1.0,0,2-0,HOME,28.0,10.0,21.0,273.0,122.0,151.0,2.0,11.0,169.0,99.0,70.0,3.0,-1.49,24.59,-4.08
100,BAL,2008,PIT,2008-09-29 20:40:00,Mon,4,0.0,1,2-1,AWAY,20.0,23.0,16.0,243.0,140.0,103.0,1.0,11.0,237.0,168.0,69.0,1.0,-11.31,10.21,-1.44
101,BAL,2008,TEN,2008-10-05 13:02:00,Sun,5,0.0,0,2-2,HOME,10.0,13.0,22.0,285.0,153.0,132.0,2.0,14.0,210.0,163.0,47.0,2.0,1.55,4.56,-9.04
102,BAL,2008,IND,2008-10-12 13:02:00,Sun,6,0.0,0,2-3,AWAY,3.0,31.0,16.0,260.0,209.0,51.0,5.0,17.0,334.0,258.0,76.0,0.0,-17.61,-8.19,2.75
103,BAL,2008,MIA,2008-10-19 13:02:00,Sun,7,1.0,0,3-3,AWAY,27.0,13.0,22.0,357.0,218.0,139.0,1.0,21.0,359.0,288.0,71.0,1.0,10.67,3.39,0.19
104,BAL,2008,LVR,2008-10-26 13:02:00,Sun,8,1.0,0,4-3,HOME,29.0,10.0,18.0,375.0,183.0,192.0,1.0,10.0,234.0,187.0,47.0,1.0,1.96,14.61,-0.39
105,BAL,2008,CLE,2008-11-02 13:02:00,Sun,9,1.0,0,5-3,AWAY,37.0,27.0,21.0,429.0,236.0,193.0,0.0,14.0,274.0,210.0,64.0,2.0,9.36,15.27,-12.73
106,BAL,2008,HOU,2008-11-09 13:02:00,Sun,10,1.0,0,6-3,AWAY,41.0,13.0,27.0,328.0,171.0,157.0,0.0,19.0,355.0,280.0,75.0,4.0,16.43,10.1,0.79
107,BAL,2008,NYG,2008-11-16 13:02:00,Sun,11,0.0,0,6-4,AWAY,10.0,30.0,18.0,275.0,154.0,121.0,2.0,22.0,353.0,146.0,207.0,1.0,-8.56,-13.76,-1.38
108,BAL,2008,PHI,2008-11-23 13:02:00,Sun,12,1.0,0,7-4,HOME,36.0,7.0,14.0,248.0,138.0,110.0,0.0,13.0,206.0,120.0,86.0,5.0,-8.48,44.24,-8.25
109,BAL,2008,CIN,2008-11-30 13:02:00,Sun,13,1.0,0,8-4,AWAY,34.0,3.0,20.0,451.0,304.0,147.0,0.0,6.0,155.0,98.0,57.0,1.0,11.53,30.4,-8.32
110,BAL,2008,WAS,2008-12-07 20:23:00,Sun,14,1.0,0,9-4,HOME,24.0,10.0,12.0,281.0,134.0,147.0,2.0,14.0,254.0,192.0,62.0,3.0,-9.27,18.87,0.12
111,BAL,2008,PIT,2008-12-14 16:15:00,Sun,15,0.0,0,9-5,HOME,9.0,13.0,12.0,202.0,90.0,112.0,2.0,18.0,311.0,220.0,91.0,2.0,-16.41,9.12,2.9
112,BAL,2008,DAL,2008-12-20 20:15:00,Sat,16,1.0,0,10-5,AWAY,33.0,24.0,20.0,388.0,123.0,265.0,1.0,16.0,327.0,235.0,92.0,2.0,7.56,1.71,-1.77
113,BAL,2008,JAX,2008-12-28 16:16:00,Sun,17,1.0,0,11-5,HOME,27.0,7.0,20.0,431.0,304.0,127.0,0.0,14.0,245.0,127.0,118.0,4.0,12.3,14.99,-3.53
114,BAL,2008,MIA,2009-01-04 13:03:00,Sun,18,1.0,0,12-5,AWAY,27.0,9.0,16.0,286.0,135.0,151.0,1.0,18.0,276.0,224.0,52.0,5.0,-1.26,20.43,2.38
115,BAL,2008,TEN,2009-01-10 16:33:00,Sat,19,1.0,0,13-5,AWAY,13.0,10.0,9.0,211.0,161.0,50.0,0.0,21.0,391.0,275.0,116.0,3.0,-7.25,9.98,1.73
