,team,season,opp,datetime,day_week,week,W/L,ot,record,home/away,team_score,opp_score,1D_gained,team_total_yards,team_pass_yards,team_rush_yards,team_turnover,1D_allowed,opp_total_yards,opp_pass_yards,opp_rush_yards,opp_turnover,offense_expected_points,defense_expected_points,sp_expected_points
40,NYG,2004,CHI,2004-11-07 16:06:00,Sun,9,0.0,0.0,5-3,HOME,21.0,28.0,15.0,258.0,167.0,91.0,5.0,13.0,231.0,109.0,122.0,2.0,-37.22,22.98,6.16
41,NYG,2004,ARI,2004-11-14 16:15:00,Sun,10,0.0,0.0,5-4,AWAY,14.0,17.0,19.0,308.0,161.0,147.0,0.0,18.0,178.0,74.0,104.0,0.0,-0.71,4.81,-8.49
42,NYG,2004,ATL,2004-11-21 16:15:00,Sun,11,0.0,0.0,5-5,HOME,10.0,14.0,20.0,277.0,158.0,119.0,2.0,16.0,298.0,97.0,201.0,0.0,-6.54,-2.61,5.51
43,NYG,2004,PHI,2004-11-28 13:03:00,Sun,12,0.0,0.0,5-6,HOME,6.0,27.0,12.0,272.0,111.0,161.0,2.0,22.0,390.0,238.0,152.0,1.0,-12.72,-5.5,-0.85
44,NYG,2004,WAS,2004-12-05 16:16:00,Sun,13,0.0,0.0,5-7,AWAY,7.0,31.0,7.0,145.0,107.0,38.0,0.0,27.0,379.0,168.0,211.0,0.0,-13.98,-18.56,7.8
45,NYG,2004,BAL,2004-12-12 13:01:00,Sun,14,0.0,0.0,5-8,AWAY,14.0,37.0,11.0,196.0,145.0,51.0,6.0,23.0,353.0,184.0,169.0,1.0,-28.01,2.77,3.09
46,NYG,2004,PIT,2004-12-18 13:37:00,Sat,15,0.0,0.0,5-9,HOME,30.0,33.0,18.0,278.0,182.0,96.0,1.0,27.0,469.0,309.0,160.0,2.0,8.66,-19.52,7.92
47,NYG,2004,CIN,2004-12-26 13:03:00,Sun,16,0.0,0.0,5-10,AWAY,22.0,23.0,18.0,326.0,184.0,142.0,1.0,16.0,233.0,170.0,63.0,2.0,-2.59,6.14,-4.8
48,NYG,2004,DAL,2005-01-02 20:36:00,Sun,17,1.0,0.0,6-10,HOME,28.0,24.0,18.0,235.0,137.0,98.0,1.0,21.0,367.0,220.0,147.0,2.0,10.38,-6.26,0.02
49,NYG,2005,ARI,2005-09-11 16:18:00,Sun,1,1.0,0,1-0,HOME,42.0,19.0,14.0,275.0,154.0,121.0,2.0,20.0,318.0,287.0,31.0,2.0,-2.12,19.34,10.38
50,NYG,2005,NOR,2005-09-19 19:36:00,Mon,2,1.0,0,2-0,AWAY,27.0,10.0,15.0,257.0,165.0,92.0,1.0,23.0,422.0,350.0,72.0,6.0,2.83,6.84,7.19
51,NYG,2005,LAC,2005-09-25 20:30:00,Sun,3,0.0,0,2-1,AWAY,23.0,45.0,23.0,424.0,338.0,86.0,1.0,25.0,485.0,217.0,268.0,1.0,9.74,-29.09,-0.22
52,NYG,2005,LAR,2005-10-02 13:03:00,Sun,4,1.0,0,3-1,HOME,44.0,24.0,24.0,456.0,292.0,164.0,0.0,27.0,476.0,434.0,42.0,5.0,21.8,-3.11,4.54
53,NYG,2005,DAL,2005-10-16 13:02:00,Sun,6,0.0,1,3-2,AWAY,13.0,16.0,11.0,270.0,179.0,91.0,4.0,25.0,385.0,293.0,92.0,4.0,-20.93,7.49,8.97
54,NYG,2005,DEN,2005-10-23 16:15:00,Sun,7,1.0,0,4-2,HOME,24.0,23.0,22.0,311.0,214.0,97.0,2.0,20.0,385.0,194.0,191.0,1.0,6.09,-11.07,4.81
55,NYG,2005,WAS,2005-10-30 13:06:00,Sun,8,1.0,0,5-2,HOME,36.0,0.0,19.0,386.0,124.0,262.0,1.0,7.0,125.0,87.0,38.0,4.0,-2.63,36.39,0.38
56,NYG,2005,SFO,2005-11-06 16:06:00,Sun,9,1.0,0,6-2,AWAY,24.0,6.0,19.0,344.0,251.0,93.0,0.0,9.0,138.0,86.0,52.0,1.0,4.17,18.55,-3.72
57,NYG,2005,MIN,2005-11-13 13:03:00,Sun,10,0.0,0,6-3,HOME,21.0,24.0,25.0,405.0,281.0,124.0,5.0,11.0,137.0,125.0,12.0,1.0,-12.54,21.73,-9.03
58,NYG,2005,PHI,2005-11-20 13:04:00,Sun,11,1.0,0,7-3,HOME,27.0,17.0,17.0,315.0,200.0,115.0,0.0,20.0,404.0,298.0,106.0,1.0,7.68,-3.99,7.48
59,NYG,2005,SEA,2005-11-27 16:16:00,Sun,12,0.0,1,7-4,AWAY,21.0,24.0,25.0,490.0,324.0,166.0,1.0,17.0,355.0,228.0,127.0,2.0,1.32,6.3,-11.39
60,NYG,2005,DAL,2005-12-04 13:03:00,Sun,13,1.0,0,8-4,HOME,17.0,10.0,17.0,277.0,150.0,127.0,2.0,16.0,206.0,125.0,81.0,4.0,-11.47,19.95,-4.2
61,NYG,2005,PHI,2005-12-11 16:05:00,Sun,14,1.0,1,9-4,AWAY,26.0,23.0,28.0,437.0,299.0,138.0,3.0,17.0,337.0,162.0,175.0,1.0,6.55,1.76,-4.75
62,NYG,2005,KAN,2005-12-17 17:11:00,Sat,15,1.0,0,10-4,HOME,27.0,17.0,22.0,406.0,183.0,223.0,2.0,22.0,362.0,174.0,188.0,3.0,11.49,-0.12,-0.56
63,NYG,2005,WAS,2005-12-24 13:03:00,Sat,16,0.0,0,10-5,AWAY,20.0,35.0,18.0,332.0,233.0,99.0,1.0,22.0,380.0,224.0,156.0,1.0,-3.61,-13.68,0.7
64,NYG,2005,LVR,2005-12-31 20:05:00,Sat,17,1.0,0,11-5,AWAY,30.0,21.0,13.0,402.0,191.0,211.0,0.0,21.0,325.0,300.0,25.0,0.0,4.79,-0.43,3.53
65,NYG,2005,CAR,2006-01-08 13:04:00,Sun,18,0.0,0,11-6,HOME,0.0,23.0,9.0,132.0,91.0,41.0,5.0,23.0,335.0,112.0,223.0,0.0,-13.44,-5.89,-2.81
66,NYG,2006,IND,2006-09-10 20:24:00,Sun,1,0.0,0,0-1,HOME,21.0,26.0,23.0,433.0,247.0,186.0,2.0,22.0,327.0,272.0,55.0,1.0,11.57,-8.26,-7.2
67,NYG,2006,PHI,2006-09-17 13:02:00,Sun,2,1.0,1,1-1,AWAY,30.0,24.0,24.0,404.0,318.0,86.0,1.0,23.0,451.0,344.0,107.0,1.0,6.99,-4.67,4.62
68,NYG,2006,SEA,2006-09-24 16:16:00,Sun,3,0.0,0,1-2,AWAY,30.0,42.0,18.0,337.0,264.0,73.0,4.0,26.0,333.0,227.0,106.0,3.0,-5.43,-6.48,1.7
69,NYG,2006,WAS,2006-10-08 13:03:00,Sun,5,1.0,0,2-2,HOME,19.0,3.0,20.0,411.0,256.0,155.0,0.0,10.0,164.0,86.0,78.0,0.0,9.1,10.67,-3.92
70,NYG,2006,ATL,2006-10-15 13:04:00,Sun,6,1.0,0,3-2,AWAY,27.0,14.0,28.0,424.0,165.0,259.0,2.0,16.0,329.0,106.0,223.0,2.0,8.63,5.27,-2.94
71,NYG,2006,DAL,2006-10-23 20:40:00,Mon,7,1.0,0,4-2,AWAY,36.0,22.0,18.0,328.0,173.0,155.0,2.0,21.0,379.0,310.0,69.0,4.0,4.29,9.68,4.04
72,NYG,2006,TAM,2006-10-29 13:04:00,Sun,8,1.0,0,5-2,HOME,17.0,3.0,16.0,251.0,143.0,108.0,0.0,10.0,174.0,134.0,40.0,1.0,-10.2,29.45,-5.29
73,NYG,2006,HOU,2006-11-05 13:02:00,Sun,9,1.0,0,6-2,HOME,14.0,10.0,23.0,285.0,163.0,122.0,1.0,17.0,251.0,170.0,81.0,1.0,7.37,-2.09,0.31
74,NYG,2006,CHI,2006-11-12 20:21:00,Sun,10,0.0,0,6-3,HOME,20.0,38.0,15.0,249.0,99.0,150.0,3.0,21.0,352.0,234.0,118.0,3.0,-13.39,4.12,-5.95
75,NYG,2006,JAX,2006-11-20 20:40:00,Mon,11,0.0,0,6-4,AWAY,10.0,26.0,13.0,247.0,222.0,25.0,3.0,21.0,414.0,249.0,165.0,1.0,-14.71,-3.13,3.78
76,NYG,2006,TEN,2006-11-26 16:15:00,Sun,12,0.0,0,6-5,AWAY,21.0,24.0,18.0,287.0,143.0,144.0,2.0,20.0,343.0,235.0,108.0,2.0,-0.47,-2.8,-0.19
77,NYG,2006,DAL,2006-12-03 16:15:00,Sun,13,0.0,0,6-6,HOME,20.0,23.0,22.0,396.0,270.0,126.0,1.0,21.0,365.0,255.0,110.0,2.0,9.96,-11.65,0.57
78,NYG,2006,CAR,2006-12-10 13:02:00,Sun,14,1.0,0,7-6,AWAY,27.0,13.0,15.0,307.0,172.0,135.0,0.0,22.0,463.0,418.0,45.0,3.0,-1.13,8.26,5.23
