,team,season,opp,datetime,day_week,W/L,ot,record,home/away,team_score,opp_score,1D_gained,team_total_yards,team_pass_yards,team_rush_yards,team_turnover,1D_allowed,opp_total_yards,opp_pass_yards,opp_rush_yards,opp_turnover,offense_expected_points,defense_expected_points,sp_expected_points
127,PIT,2009,LAC,2009-10-04 20:30:00,Sun,1,0,2-2,HOME,38.0,28.0,32.0,497.0,320.0,177.0,1.0,17.0,251.0,235.0,16.0,1.0,31.25,-4.75,-15.44
128,PIT,2009,DET,2009-10-11 13:02:00,Sun,1,0,3-2,AWAY,28.0,20.0,18.0,344.0,262.0,82.0,1.0,21.0,335.0,225.0,110.0,1.0,8.34,-0.08,0.93
129,PIT,2009,CLE,2009-10-18 13:01:00,Sun,1,0,4-2,HOME,27.0,14.0,28.0,543.0,403.0,140.0,4.0,12.0,197.0,106.0,91.0,4.0,11.57,14.66,-12.76
130,PIT,2009,MIN,2009-10-25 13:03:00,Sun,1,0,5-2,HOME,27.0,17.0,14.0,259.0,152.0,107.0,1.0,21.0,386.0,297.0,89.0,2.0,-3.39,16.07,-5.49
131,PIT,2009,DEN,2009-11-09 20:41:00,Mon,1,0,6-2,AWAY,28.0,10.0,21.0,375.0,202.0,173.0,2.0,12.0,242.0,215.0,27.0,3.0,1.9,19.67,-2.26
132,PIT,2009,CIN,2009-11-15 13:02:00,Sun,0,0,6-3,HOME,12.0,18.0,16.0,226.0,146.0,80.0,1.0,14.0,218.0,157.0,61.0,0.0,-14.01,8.78,-0.95
133,PIT,2009,KAN,2009-11-22 13:00:00,Sun,0,1,6-4,AWAY,24.0,27.0,27.0,516.0,402.0,114.0,3.0,13.0,282.0,214.0,68.0,1.0,-0.36,-3.27,-1.5
134,PIT,2009,BAL,2009-11-29 20:30:00,Sun,0,1,6-5,AWAY,17.0,20.0,16.0,298.0,145.0,153.0,1.0,21.0,393.0,261.0,132.0,2.0,-6.03,-1.42,5.64
135,PIT,2009,LVR,2009-12-06 13:02:00,Sun,0,0,6-6,HOME,24.0,27.0,19.0,401.0,269.0,132.0,1.0,19.0,396.0,287.0,109.0,0.0,8.02,-10.32,0.74
136,PIT,2009,CLE,2009-12-10 20:21:00,Thu,0,0,6-7,AWAY,6.0,13.0,16.0,218.0,141.0,77.0,0.0,12.0,255.0,84.0,171.0,0.0,-10.32,4.37,-2.91
137,PIT,2009,GNB,2009-12-20 16:15:00,Sun,1,0,7-7,HOME,37.0,36.0,28.0,537.0,472.0,65.0,0.0,18.0,436.0,376.0,60.0,0.0,22.32,-21.37,-0.5
138,PIT,2009,BAL,2009-12-27 13:02:00,Sun,1,0,8-7,HOME,23.0,20.0,17.0,286.0,238.0,48.0,2.0,20.0,323.0,148.0,175.0,3.0,-4.23,6.53,-0.19
139,PIT,2009,MIA,2010-01-03 13:02:00,Sun,1,0,9-7,AWAY,30.0,24.0,22.0,403.0,201.0,202.0,2.0,20.0,303.0,204.0,99.0,3.0,12.04,-1.55,-1.17
140,PIT,2010,ATL,2010-09-12 13:02:00,Sun,1,1,1-0,HOME,15.0,9.0,14.0,354.0,211.0,143.0,1.0,18.0,295.0,237.0,58.0,1.0,-3.34,9.7,-0.36
141,PIT,2010,TEN,2010-09-19 13:02:00,Sun,1,0,2-0,AWAY,19.0,11.0,7.0,127.0,21.0,106.0,1.0,14.0,238.0,192.0,46.0,7.0,-23.89,28.35,4.01
142,PIT,2010,TAM,2010-09-26 13:03:00,Sun,1,0,3-0,AWAY,38.0,13.0,17.0,387.0,186.0,201.0,2.0,18.0,303.0,228.0,75.0,2.0,11.67,10.71,0.86
143,PIT,2010,BAL,2010-10-03 13:02:00,Sun,0,0,3-1,HOME,14.0,17.0,14.0,210.0,126.0,84.0,1.0,22.0,320.0,250.0,70.0,2.0,-1.83,-1.27,-2.4
144,PIT,2010,CLE,2010-10-17 13:02:00,Sun,1,0,4-1,HOME,28.0,10.0,22.0,378.0,257.0,121.0,1.0,17.0,327.0,258.0,69.0,3.0,9.34,0.9,4.46
145,PIT,2010,MIA,2010-10-24 13:02:00,Sun,1,0,5-1,AWAY,23.0,22.0,15.0,348.0,290.0,58.0,2.0,15.0,313.0,249.0,64.0,2.0,2.32,5.33,-4.93
146,PIT,2010,NOR,2010-10-31 20:30:00,Sun,0,0,5-2,AWAY,10.0,20.0,13.0,279.0,171.0,108.0,2.0,19.0,318.0,288.0,30.0,2.0,-10.66,-0.77,1.27
147,PIT,2010,CIN,2010-11-08 20:40:00,Mon,1,0,6-2,AWAY,27.0,21.0,14.0,314.0,193.0,121.0,2.0,18.0,272.0,218.0,54.0,2.0,-3.97,-0.23,6.65
148,PIT,2010,NWE,2010-11-14 20:30:00,Sun,0,0,6-3,HOME,26.0,39.0,27.0,425.0,349.0,76.0,1.0,26.0,453.0,350.0,103.0,0.0,9.29,-14.6,-2.65
149,PIT,2010,LVR,2010-11-21 13:02:00,Sun,1,0,7-3,HOME,35.0,3.0,18.0,431.0,269.0,162.0,1.0,17.0,182.0,121.0,61.0,3.0,11.38,26.03,-5.92
150,PIT,2010,BUF,2010-11-28 13:02:00,Sun,1,1,8-3,AWAY,19.0,16.0,28.0,426.0,220.0,206.0,1.0,19.0,329.0,255.0,74.0,2.0,5.35,1.51,-4.8
151,PIT,2010,BAL,2010-12-05 20:30:00,Sun,1,0,9-3,AWAY,13.0,10.0,17.0,288.0,234.0,54.0,1.0,14.0,269.0,226.0,43.0,1.0,-0.03,9.06,-4.34
152,PIT,2010,CIN,2010-12-12 13:02:00,Sun,1,0,10-3,HOME,23.0,7.0,18.0,354.0,231.0,123.0,0.0,14.0,190.0,156.0,34.0,3.0,2.95,16.97,-3.1
153,PIT,2010,NYJ,2010-12-19 16:15:00,Sun,0,0,10-4,HOME,17.0,22.0,25.0,378.0,232.0,146.0,0.0,17.0,276.0,170.0,106.0,0.0,11.72,-6.26,-9.35
154,PIT,2010,CAR,2010-12-23 20:29:00,Thu,1,0,11-4,HOME,27.0,3.0,22.0,408.0,293.0,115.0,2.0,7.0,119.0,45.0,74.0,2.0,1.46,19.54,3.48
155,PIT,2010,CLE,2011-01-02 13:02:00,Sun,1,0,12-4,AWAY,41.0,9.0,24.0,418.0,318.0,100.0,0.0,17.0,225.0,182.0,43.0,3.0,26.75,11.01,-3.33
156,PIT,2010,BAL,2011-01-15 16:35:00,Sat,1,0,13-4,HOME,31.0,24.0,21.0,263.0,192.0,71.0,2.0,12.0,126.0,91.0,35.0,3.0,-1.77,15.91,-6.44
157,PIT,2010,NYJ,2011-01-23 18:41:00,Sun,1,0,14-4,HOME,24.0,19.0,23.0,287.0,121.0,166.0,2.0,17.0,289.0,219.0,70.0,1.0,4.42,1.33,-0.71
158,PIT,2010,GNB,2011-02-06 18:34:00,Sun,0,0,14-5,NEUTRAL,25.0,31.0,19.0,387.0,261.0,126.0,3.0,15.0,338.0,288.0,50.0,0.0,-3.89,-7.72,2.5
159,PIT,2011,BAL,2011-09-11 13:05:00,Sun,0,0,0-1,AWAY,7.0,35.0,20.0,312.0,246.0,66.0,7.0,17.0,385.0,215.0,170.0,0.0,-21.78,-9.72,3.57
160,PIT,2011,SEA,2011-09-18 13:02:00,Sun,1,0,1-1,HOME,24.0,0.0,23.0,421.0,297.0,124.0,0.0,8.0,164.0,133.0,31.0,0.0,14.59,13.64,-6.35
161,PIT,2011,IND,2011-09-25 20:30:00,Sun,1,0,2-1,AWAY,23.0,20.0,19.0,408.0,341.0,67.0,3.0,14.0,241.0,144.0,97.0,1.0,-6.04,11.18,-2.33
162,PIT,2011,HOU,2011-10-02 13:03:00,Sun,0,0,2-2,AWAY,10.0,17.0,20.0,296.0,178.0,118.0,1.0,17.0,318.0,138.0,180.0,0.0,0.03,-7.74,1.56
163,PIT,2011,TEN,2011-10-09 13:02:00,Sun,1,0,3-2,HOME,38.0,17.0,26.0,431.0,257.0,174.0,1.0,20.0,306.0,240.0,66.0,1.0,25.86,-2.52,-6.42
164,PIT,2011,JAX,2011-10-16 13:02:00,Sun,1,0,4-2,HOME,17.0,13.0,15.0,370.0,185.0,185.0,0.0,16.0,209.0,76.0,133.0,0.0,6.72,8.87,-12.18
165,PIT,2011,ARI,2011-10-23 16:05:00,Sun,1,0,5-2,AWAY,32.0,20.0,26.0,445.0,354.0,91.0,0.0,23.0,330.0,257.0,73.0,1.0,19.16,-9.76,6.42
166,PIT,2011,NWE,2011-10-30 16:15:00,Sun,1,0,6-2,HOME,25.0,17.0,29.0,427.0,329.0,98.0,1.0,19.0,213.0,170.0,43.0,0.0,10.61,-1.83,2.86
167,PIT,2011,BAL,2011-11-06 20:30:00,Sun,0,0,6-3,HOME,20.0,23.0,20.0,392.0,322.0,70.0,2.0,23.0,356.0,289.0,67.0,1.0,9.52,-12.6,0.08
168,PIT,2011,CIN,2011-11-13 13:02:00,Sun,1,0,7-3,AWAY,24.0,17.0,24.0,328.0,223.0,105.0,1.0,14.0,279.0,170.0,109.0,2.0,6.07,4.55,-3.9
169,PIT,2011,KAN,2011-11-27 20:31:00,Sun,1,0,8-3,AWAY,13.0,9.0,18.0,290.0,182.0,108.0,2.0,15.0,252.0,162.0,90.0,4.0,-8.35,14.57,-3.24
170,PIT,2011,CIN,2011-12-04 13:02:00,Sun,1,0,9-3,HOME,35.0,7.0,22.0,295.0,159.0,136.0,0.0,13.0,232.0,128.0,104.0,2.0,9.71,8.79,9.4
171,PIT,2011,CLE,2011-12-08 20:28:00,Thu,1,0,10-3,HOME,14.0,3.0,20.0,416.0,269.0,147.0,3.0,19.0,304.0,206.0,98.0,2.0,-0.18,9.23,0.45
172,PIT,2011,SFO,2011-12-19 21:00:00,Mon,0,0,10-4,AWAY,3.0,20.0,20.0,389.0,305.0,84.0,4.0,17.0,287.0,187.0,100.0,0.0,-9.33,3.57,-10.53
173,PIT,2011,LAR,2011-12-24 13:02:00,Sat,1,0,11-4,HOME,27.0,0.0,17.0,377.0,208.0,169.0,1.0,15.0,232.0,68.0,164.0,0.0,11.08,9.81,0.82
174,PIT,2011,CLE,2012-01-01 16:16:00,Sun,1,0,12-4,AWAY,13.0,9.0,22.0,360.0,199.0,161.0,2.0,14.0,240.0,168.0,72.0,1.0,-2.16,9.98,-6.56
175,PIT,2011,DEN,2012-01-08 16:40:00,Sun,0,1,12-5,AWAY,23.0,29.0,21.0,400.0,244.0,156.0,1.0,18.0,447.0,316.0,131.0,1.0,6.77,-14.16,2.17
176,PIT,2012,DEN,2012-09-09 20:31:00,Sun,0,0,0-1,AWAY,19.0,31.0,19.0,284.0,209.0,75.0,1.0,20.0,334.0,240.0,94.0,1.0,-3.83,-12.14,1.33
177,PIT,2012,NYJ,2012-09-16 16:25:00,Sun,1,0,1-1,HOME,27.0,10.0,21.0,331.0,265.0,66.0,0.0,16.0,219.0,129.0,90.0,1.0,10.25,-0.02,5.32
178,PIT,2012,LVR,2012-09-23 16:25:00,Sun,0,0,1-2,AWAY,31.0,34.0,24.0,433.0,379.0,54.0,2.0,21.0,321.0,202.0,119.0,1.0,14.9,-13.09,-4.81
179,PIT,2012,PHI,2012-10-07 13:02:00,Sun,1,0,2-2,HOME,16.0,14.0,22.0,343.0,220.0,123.0,0.0,19.0,246.0,168.0,78.0,2.0,2.84,-3.61,2.77
180,PIT,2012,TEN,2012-10-11 20:29:00,Thu,0,0,2-3,AWAY,23.0,26.0,19.0,412.0,356.0,56.0,1.0,21.0,359.0,265.0,94.0,1.0,11.07,-5.38,-8.69
181,PIT,2012,CIN,2012-10-21 20:30:00,Sun,1,0,3-3,AWAY,24.0,17.0,22.0,431.0,264.0,167.0,2.0,11.0,185.0,105.0,80.0,1.0,8.8,7.38,-3.95
182,PIT,2012,WAS,2012-10-28 13:02:00,Sun,1,0,4-3,HOME,27.0,12.0,25.0,355.0,215.0,140.0,0.0,17.0,255.0,169.0,86.0,0.0,14.8,1.87,-0.3
183,PIT,2012,NYG,2012-11-04 16:26:00,Sun,1,0,5-3,AWAY,24.0,20.0,22.0,349.0,191.0,158.0,2.0,13.0,182.0,114.0,68.0,1.0,-0.94,3.22,2.87
184,PIT,2012,KAN,2012-11-12 20:40:00,Mon,1,1,6-3,HOME,16.0,13.0,14.0,249.0,154.0,95.0,1.0,14.0,290.0,148.0,142.0,1.0,-7.27,10.61,-0.71
185,PIT,2012,BAL,2012-11-18 20:30:00,Sun,0,0,6-4,HOME,10.0,13.0,17.0,309.0,175.0,134.0,3.0,12.0,200.0,153.0,47.0,0.0,-7.48,11.41,-6.92
186,PIT,2012,CLE,2012-11-25 13:02:00,Sun,0,0,6-5,AWAY,14.0,20.0,13.0,242.0,193.0,49.0,8.0,14.0,238.0,130.0,108.0,1.0,-26.18,20.41,-2.69
187,PIT,2012,BAL,2012-12-02 16:25:00,Sun,1,0,7-5,AWAY,23.0,20.0,19.0,366.0,270.0,96.0,3.0,19.0,288.0,177.0,111.0,2.0,1.28,2.31,-0.45
188,PIT,2012,LAC,2012-12-09 13:02:00,Sun,0,0,7-6,HOME,24.0,34.0,18.0,340.0,271.0,69.0,2.0,19.0,294.0,200.0,94.0,0.0,-6.26,-1.17,-0.92
189,PIT,2012,DAL,2012-12-16 16:25:00,Sun,0,1,7-7,AWAY,24.0,27.0,20.0,388.0,319.0,69.0,2.0,23.0,415.0,328.0,87.0,1.0,6.46,-6.23,-3.23
190,PIT,2012,CIN,2012-12-23 13:02:00,Sun,0,0,7-8,HOME,10.0,13.0,15.0,280.0,185.0,95.0,3.0,16.0,267.0,253.0,14.0,3.0,-18.84,13.66,-1.12
191,PIT,2012,CLE,2012-12-30 13:02:00,Sun,1,0,8-8,HOME,24.0,10.0,17.0,212.0,121.0,91.0,0.0,18.0,320.0,182.0,138.0,4.0,1.8,7.78,3.53
192,PIT,2013,TEN,2013-09-08 13:02:00,Sun,0,0.0,0-1,HOME,9.0,16.0,14.0,194.0,163.0,31.0,2.0,17.0,229.0,117.0,112.0,0.0,-10.52,3.64,-2.02
193,PIT,2013,CIN,2013-09-16 20:41:00,Mon,0,0.0,0-2,AWAY,10.0,20.0,14.0,278.0,234.0,44.0,2.0,22.0,407.0,280.0,127.0,0.0,-7.39,-4.84,6.16
194,PIT,2013,CHI,2013-09-22 20:30:00,Sun,0,0.0,0-3,HOME,23.0,40.0,21.0,459.0,379.0,80.0,5.0,15.0,258.0,151.0,107.0,0.0,-15.78,-1.41,-0.13
195,PIT,2013,MIN,2013-09-29 13:07:00,Sun,0,0.0,0-4,AWAY,27.0,34.0,29.0,434.0,357.0,77.0,2.0,16.0,393.0,248.0,145.0,0.0,15.57,-18.11,-2.66
196,PIT,2013,NYJ,2013-10-13 13:03:00,Sun,1,0.0,1-4,AWAY,19.0,6.0,16.0,328.0,255.0,73.0,0.0,18.0,267.0,184.0,83.0,2.0,1.32,11.21,-3.2
197,PIT,2013,BAL,2013-10-20 16:25:00,Sun,1,0.0,2-4,HOME,19.0,16.0,17.0,286.0,145.0,141.0,1.0,19.0,287.0,205.0,82.0,0.0,5.59,-1.3,4.47
198,PIT,2013,LVR,2013-10-27 16:05:00,Sun,0,0.0,2-5,AWAY,18.0,21.0,20.0,276.0,241.0,35.0,2.0,13.0,279.0,82.0,197.0,3.0,-5.57,10.73,-6.69
199,PIT,2013,NWE,2013-11-03 16:25:00,Sun,0,0.0,2-6,AWAY,31.0,55.0,24.0,479.0,371.0,108.0,3.0,33.0,610.0,413.0,197.0,1.0,3.89,-33.33,4.45
200,PIT,2013,BUF,2013-11-10 13:02:00,Sun,1,0.0,3-6,HOME,23.0,10.0,19.0,300.0,164.0,136.0,1.0,16.0,227.0,132.0,95.0,1.0,-1.87,11.49,2.44
201,PIT,2013,DET,2013-11-17 13:02:00,Sun,1,0.0,4-6,HOME,37.0,27.0,24.0,398.0,358.0,40.0,0.0,21.0,451.0,344.0,107.0,3.0,10.88,0.66,-0.2
202,PIT,2013,CLE,2013-11-24 13:03:00,Sun,1,0.0,5-6,AWAY,27.0,11.0,19.0,302.0,217.0,85.0,0.0,19.0,367.0,312.0,55.0,4.0,-4.91,21.05,2.01
203,PIT,2013,BAL,2013-11-28 20:31:00,Thu,0,0.0,5-7,AWAY,20.0,22.0,22.0,329.0,257.0,72.0,0.0,16.0,311.0,237.0,74.0,0.0,11.12,-5.27,-8.8
204,PIT,2013,MIA,2013-12-08 13:02:00,Sun,0,0.0,5-8,HOME,28.0,34.0,16.0,412.0,328.0,84.0,1.0,18.0,367.0,186.0,181.0,1.0,2.11,-3.65,-1.66
205,PIT,2013,CIN,2013-12-15 20:30:00,Sun,1,0.0,6-8,HOME,30.0,20.0,19.0,290.0,184.0,106.0,1.0,19.0,279.0,222.0,57.0,1.0,4.92,5.31,1.61
206,PIT,2013,GNB,2013-12-22 16:25:00,Sun,1,0.0,7-8,AWAY,38.0,31.0,21.0,343.0,192.0,151.0,2.0,26.0,370.0,219.0,151.0,2.0,5.08,4.23,-4.09
207,PIT,2013,CLE,2013-12-29 13:02:00,Sun,1,0.0,8-8,HOME,20.0,7.0,17.0,292.0,172.0,120.0,2.0,15.0,293.0,214.0,79.0,2.0,-1.5,12.26,3.21
208,PIT,2014,CLE,2014-09-07 13:02:00,Sun,1,0.0,1-0,HOME,30.0,27.0,24.0,503.0,376.0,127.0,1.0,23.0,389.0,198.0,191.0,0.0,15.13,-11.17,-0.96
209,PIT,2014,BAL,2014-09-11 20:28:00,Thu,0,0.0,1-1,AWAY,6.0,26.0,17.0,301.0,202.0,99.0,3.0,25.0,323.0,166.0,157.0,0.0,-8.62,-12.28,0.04
210,PIT,2014,CAR,2014-09-21 20:31:00,Sun,1,0.0,2-1,AWAY,37.0,19.0,24.0,454.0,190.0,264.0,0.0,20.0,349.0,307.0,42.0,2.0,19.58,-6.24,6.54
211,PIT,2014,TAM,2014-09-28 13:03:00,Sun,0,0.0,2-2,HOME,24.0,27.0,27.0,390.0,305.0,85.0,1.0,21.0,350.0,287.0,63.0,1.0,11.5,-8.34,-7.28
212,PIT,2014,JAX,2014-10-05 13:02:00,Sun,1,0.0,3-2,AWAY,17.0,9.0,20.0,372.0,261.0,111.0,1.0,12.0,243.0,187.0,56.0,2.0,4.43,12.09,-6.2
213,PIT,2014,CLE,2014-10-12 13:02:00,Sun,0,0.0,3-3,AWAY,10.0,31.0,22.0,359.0,221.0,138.0,1.0,19.0,368.0,210.0,158.0,1.0,-8.55,-10.72,-0.35
214,PIT,2014,HOU,2014-10-20 20:30:00,Mon,1,0.0,4-3,HOME,30.0,23.0,18.0,328.0,252.0,76.0,1.0,20.0,393.0,261.0,132.0,3.0,2.13,0.89,3.33
215,PIT,2014,IND,2014-10-26 16:25:00,Sun,1,0.0,5-3,HOME,51.0,34.0,34.0,639.0,522.0,117.0,2.0,26.0,448.0,385.0,63.0,2.0,32.56,-14.74,0.03
216,PIT,2014,BAL,2014-11-02 20:30:00,Sun,1,0.0,6-3,HOME,43.0,23.0,22.0,376.0,321.0,55.0,1.0,22.0,332.0,269.0,63.0,2.0,19.03,8.67,-8.92
217,PIT,2014,NYJ,2014-11-09 13:02:00,Sun,0,0.0,6-4,AWAY,13.0,20.0,22.0,362.0,326.0,36.0,4.0,15.0,275.0,125.0,150.0,0.0,-1.19,2.63,-8.31
218,PIT,2014,TEN,2014-11-17 20:30:00,Mon,1,0.0,7-4,AWAY,27.0,24.0,29.0,386.0,180.0,206.0,1.0,14.0,312.0,263.0,49.0,1.0,10.97,-6.52,-1.0
219,PIT,2014,NOR,2014-11-30 13:02:00,Sun,0,0.0,7-5,HOME,32.0,35.0,36.0,538.0,435.0,103.0,2.0,20.0,393.0,250.0,143.0,0.0,16.08,-18.67,-2.21
220,PIT,2014,CIN,2014-12-07 13:02:00,Sun,1,0.0,8-5,AWAY,42.0,21.0,25.0,543.0,350.0,193.0,0.0,16.0,408.0,322.0,86.0,2.0,24.43,1.57,-4.68
221,PIT,2014,ATL,2014-12-14 13:02:00,Sun,1,0.0,9-5,AWAY,27.0,20.0,22.0,398.0,353.0,45.0,0.0,20.0,407.0,310.0,97.0,1.0,15.49,-9.79,2.51
222,PIT,2014,KAN,2014-12-21 13:02:00,Sun,1,0.0,10-5,HOME,20.0,12.0,19.0,282.0,214.0,68.0,0.0,22.0,327.0,288.0,39.0,1.0,11.59,-3.49,-0.95
223,PIT,2014,CIN,2014-12-28 20:30:00,Sun,1,0.0,11-5,HOME,27.0,17.0,18.0,346.0,317.0,29.0,3.0,19.0,337.0,221.0,116.0,3.0,0.69,4.96,4.31
224,PIT,2014,BAL,2015-01-03 20:15:00,Sat,0,0.0,11-6,HOME,17.0,30.0,22.0,387.0,319.0,68.0,3.0,19.0,299.0,246.0,53.0,1.0,-2.72,-9.65,0.02
225,PIT,2015,NWE,2015-09-10 20:40:00,Thu,0,0,0-1,AWAY,21.0,28.0,23.0,464.0,330.0,134.0,1.0,26.0,361.0,281.0,80.0,0.0,17.01,-20.02,-1.3
226,PIT,2015,SFO,2015-09-20 13:02:00,Sun,1,0,1-1,HOME,43.0,18.0,21.0,453.0,369.0,84.0,0.0,27.0,409.0,298.0,111.0,1.0,29.74,-6.43,-1.07
227,PIT,2015,LAR,2015-09-27 13:00:00,Sun,1,0,2-1,AWAY,12.0,6.0,17.0,259.0,197.0,62.0,1.0,12.0,258.0,187.0,71.0,1.0,-1.36,7.63,1.12
228,PIT,2015,BAL,2015-10-01 20:26:00,Thu,0,1,2-2,HOME,20.0,23.0,17.0,263.0,96.0,167.0,0.0,21.0,356.0,165.0,191.0,2.0,-10.13,12.68,-6.01
229,PIT,2015,LAC,2015-10-12 20:30:00,Mon,1,0,3-2,AWAY,24.0,20.0,14.0,349.0,194.0,155.0,1.0,24.0,406.0,354.0,52.0,2.0,2.16,4.41,-2.85
230,PIT,2015,ARI,2015-10-18 13:04:00,Sun,1,0,4-2,HOME,25.0,13.0,14.0,310.0,169.0,141.0,0.0,21.0,469.0,414.0,55.0,3.0,3.14,1.35,7.12
231,PIT,2015,KAN,2015-10-25 13:03:00,Sun,0,0,4-3,AWAY,13.0,23.0,18.0,339.0,192.0,147.0,3.0,18.0,377.0,239.0,138.0,0.0,-2.64,-8.55,0.95
232,PIT,2015,CIN,2015-11-01 13:02:00,Sun,0,0,4-4,HOME,10.0,16.0,21.0,356.0,240.0,116.0,3.0,16.0,296.0,218.0,78.0,2.0,-3.33,6.97,-4.09
233,PIT,2015,LVR,2015-11-08 13:02:00,Sun,1,0,5-4,HOME,38.0,35.0,27.0,597.0,402.0,195.0,2.0,24.0,440.0,301.0,139.0,4.0,20.86,-10.03,-7.31
234,PIT,2015,CLE,2015-11-15 13:04:00,Sun,1,0,6-4,HOME,30.0,9.0,22.0,459.0,399.0,60.0,2.0,20.0,342.0,327.0,15.0,3.0,17.49,7.16,2.14
235,PIT,2015,SEA,2015-11-29 16:26:00,Sun,0,0,6-5,AWAY,30.0,39.0,26.0,538.0,480.0,58.0,4.0,21.0,436.0,336.0,100.0,0.0,11.85,-19.17,-1.22
236,PIT,2015,IND,2015-12-06 20:30:00,Sun,1,0,7-5,HOME,45.0,10.0,24.0,522.0,364.0,158.0,2.0,11.0,240.0,186.0,54.0,3.0,24.34,19.79,-9.92
237,PIT,2015,CIN,2015-12-13 13:02:00,Sun,1,0,8-5,AWAY,33.0,20.0,22.0,354.0,270.0,84.0,1.0,22.0,385.0,321.0,64.0,3.0,9.43,-1.42,6.74
238,PIT,2015,DEN,2015-12-20 16:25:00,Sun,1,0,9-5,HOME,34.0,27.0,28.0,377.0,354.0,23.0,2.0,20.0,385.0,281.0,104.0,2.0,5.14,1.86,0.34
239,PIT,2015,BAL,2015-12-27 13:02:00,Sun,0,0,9-6,AWAY,17.0,20.0,21.0,308.0,198.0,110.0,3.0,22.0,386.0,265.0,121.0,0.0,2.69,-4.62,-0.8
240,PIT,2015,CLE,2016-01-03 13:02:00,Sun,1,0,10-6,AWAY,28.0,12.0,16.0,379.0,349.0,30.0,3.0,22.0,263.0,177.0,86.0,4.0,-2.64,21.56,-1.7
241,PIT,2015,CIN,2016-01-09 20:15:00,Sat,1,0,11-6,AWAY,18.0,16.0,21.0,369.0,202.0,167.0,2.0,19.0,279.0,188.0,91.0,4.0,-4.17,10.48,-3.85
242,PIT,2015,DEN,2016-01-17 16:40:00,Sun,0,0,11-7,AWAY,16.0,23.0,16.0,396.0,311.0,85.0,1.0,19.0,324.0,215.0,109.0,0.0,-3.71,5.76,-9.9
243,PIT,2016,WAS,2016-09-12 19:11:00,Mon,1,0,1-0,AWAY,38.0,16.0,23.0,437.0,290.0,147.0,1.0,18.0,384.0,329.0,55.0,2.0,22.31,4.94,-0.19
244,PIT,2016,CIN,2016-09-18 13:02:00,Sun,1,0,2-0,HOME,24.0,16.0,19.0,374.0,250.0,124.0,2.0,21.0,412.0,366.0,46.0,2.0,3.03,5.93,2.88
245,PIT,2016,PHI,2016-09-25 16:25:00,Sun,0,0,2-1,AWAY,3.0,34.0,15.0,251.0,222.0,29.0,2.0,25.0,426.0,301.0,125.0,0.0,-10.46,-22.12,0.94
246,PIT,2016,KAN,2016-10-02 20:30:00,Sun,1,0,3-1,HOME,43.0,14.0,18.0,436.0,287.0,149.0,0.0,22.0,357.0,270.0,87.0,2.0,15.53,3.86,4.24
247,PIT,2016,NYJ,2016-10-09 13:02:00,Sun,1,0,4-1,HOME,31.0,13.0,30.0,436.0,375.0,61.0,1.0,16.0,316.0,244.0,72.0,0.0,15.65,0.46,3.39
248,PIT,2016,MIA,2016-10-16 13:02:00,Sun,0,0,4-2,AWAY,15.0,30.0,15.0,297.0,169.0,128.0,2.0,24.0,474.0,252.0,222.0,0.0,-3.5,-19.26,5.2
249,PIT,2016,NWE,2016-10-23 16:25:00,Sun,0,0,4-3,HOME,16.0,27.0,17.0,375.0,281.0,94.0,1.0,21.0,362.0,222.0,140.0,2.0,-4.28,-12.52,6.81
250,PIT,2016,BAL,2016-11-06 13:00:00,Sun,0,0,4-4,AWAY,14.0,21.0,15.0,277.0,241.0,36.0,1.0,13.0,274.0,224.0,50.0,1.0,-13.13,13.91,-9.54
251,PIT,2016,DAL,2016-11-13 16:25:00,Sun,0,0,4-5,HOME,30.0,35.0,30.0,448.0,400.0,48.0,0.0,20.0,422.0,295.0,127.0,1.0,21.01,-13.5,-10.13
252,PIT,2016,CLE,2016-11-20 13:00:00,Sun,1,0,5-5,AWAY,24.0,9.0,24.0,313.0,167.0,146.0,0.0,17.0,209.0,176.0,33.0,2.0,8.07,1.22,1.71
253,PIT,2016,IND,2016-11-24 20:30:00,Thu,1,0,6-5,AWAY,28.0,7.0,16.0,369.0,221.0,148.0,0.0,18.0,310.0,219.0,91.0,2.0,17.02,1.12,-0.14
254,PIT,2016,NYG,2016-12-04 16:25:00,Sun,1,0,7-5,HOME,24.0,14.0,20.0,389.0,272.0,117.0,2.0,16.0,234.0,178.0,56.0,2.0,1.23,11.75,-0.29
255,PIT,2016,BUF,2016-12-11 13:00:00,Sun,1,0,8-5,AWAY,27.0,20.0,24.0,460.0,220.0,240.0,3.0,14.0,275.0,208.0,67.0,1.0,5.34,-4.16,4.88
256,PIT,2016,CIN,2016-12-18 13:00:00,Sun,1,0,9-5,AWAY,24.0,20.0,26.0,382.0,285.0,97.0,0.0,19.0,222.0,146.0,76.0,1.0,10.48,-4.82,3.43
257,PIT,2016,BAL,2016-12-25 16:30:00,Sun,1,0,10-5,HOME,31.0,27.0,23.0,406.0,279.0,127.0,2.0,22.0,368.0,246.0,122.0,1.0,15.16,-5.24,-4.2
258,PIT,2016,CLE,2017-01-01 13:00:00,Sun,1,1,11-5,HOME,27.0,24.0,21.0,312.0,243.0,69.0,1.0,27.0,437.0,206.0,231.0,4.0,3.43,-4.66,1.81
